sido,sigungu,road_type,road_direction,address,signal_lat,signal_lon,road_shape,main_road,signal_id,signal_type,button,remain_time,sound_signal,org_code
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 1108,36.3888761,127.3029983,1,1,14486,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 1108,36.3888513,127.3028257,1,1,14487,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 704,36.3903702,127.3071349,2,1,14496,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 704,36.3899152,127.3043222,2,1,14499,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 704,36.3900161,127.3042443,2,1,14503,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 595,36.3901035,127.3043333,2,1,14507,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 335,36.3901415,127.3045726,2,1,14508,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 704,36.3905221,127.3071275,2,1,14511,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 318-3,36.3904511,127.3075331,2,1,14513,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 318-1,36.3905816,127.3073986,2,1,14515,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 672,36.3909475,127.3090126,2,1,14518,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 676,36.3901967,127.3122681,2,1,14521,2,0,1,0,6300000
대전광역시,유성구,기타,2,대전광역시 유성구 반석동 676,36.3902626,127.3122923,2,1,14522,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 676,36.390142,127.3121086,2,1,14523,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 676,36.3901796,127.3120541,2,1,14526,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 676,36.3902044,127.3120572,2,1,14527,2,0,1,0,6300000
대전광역시,유성구,기타,2,대전광역시 유성구 반석동 676,36.3902653,127.3122886,2,1,14530,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 695,36.3916051,127.3133833,2,1,14533,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 695,36.3915632,127.3132835,2,1,14534,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 676,36.3912844,127.3119504,2,1,14536,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 676,36.3904575,127.3121795,2,1,14539,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 676,36.390432,127.311996,2,1,14540,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 676,36.390416,127.3120077,2,1,14541,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 676,36.3904157,127.3120246,2,1,14542,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 676,36.3912129,127.3117677,2,1,14544,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 676,36.3953964,127.3105911,2,1,14546,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 676,36.3953348,127.3104431,2,1,14547,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 676,36.3935015,127.3110291,2,1,14549,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 676,36.3935495,127.3111863,2,1,14550,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 676,36.3931012,127.3113304,2,1,14557,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 676,36.3929819,127.3111943,2,1,14560,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 676,36.3920551,127.3114959,2,1,14563,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 676,36.3916164,127.3116056,2,1,14566,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 676,36.3916821,127.3118367,2,1,14567,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 676,36.3920564,127.3116839,2,1,14570,2,0,1,0,6300000
대전광역시,유성구,기타,1,대전광역시 유성구 반석동 690,36.3919159,127.313166,2,1,14573,2,0,1,0,6300000
대전광역시,유성구,기타,2,대전광역시 유성구 반석동 690,36.3919615,127.3132643,2,1,14574,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 691,36.3919013,127.3143645,2,1,14576,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 691,36.3915849,127.3119798,2,1,14579,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 691,36.3918015,127.3130248,2,1,14581,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 691,36.3916334,127.3131166,2,1,14583,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 691,36.3914116,127.3120688,2,1,14584,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 674,36.3914785,127.3114822,2,1,14587,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 674,36.3913028,127.3115648,2,1,14590,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 674,36.3908562,127.3093374,2,1,14592,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 616-2,36.3910295,127.309337,2,1,14594,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 672,36.3910361,127.3090776,2,1,14595,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 672,36.3910882,127.3091786,2,1,14596,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 672,36.395279,127.308898,1,1,14604,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 672,36.3953339,127.3091536,1,1,14605,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 672,36.3954324,127.3102729,2,1,14606,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 612-1,36.3955844,127.3101997,2,1,14607,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 672,36.3955183,127.3106734,2,1,14611,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 612-1,36.3956325,127.3103489,2,1,14614,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 612,36.395678,127.3105,2,1,14615,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 612-1,36.3956625,127.3105827,2,1,14618,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 61,36.3921121,127.3149287,2,1,14621,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 685,36.391831,127.3145693,2,1,14622,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 691,36.3921199,127.314279,2,1,14625,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 685,36.3955856,127.3117955,2,1,14626,2,0,1,0,6300000
대전광역시,유성구,기타,2,대전광역시 유성구 반석동 685,36.39584,127.3121361,2,1,14629,2,0,1,0,6300000
대전광역시,유성구,기타,2,대전광역시 유성구 반석동 685,36.3958431,127.3121609,2,1,14630,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 672,36.3956901,127.3116053,2,1,14635,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 672,36.3958408,127.3114203,2,1,14636,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 반석동 685,36.3961103,127.3120105,2,1,14638,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 반석동 685,36.3959627,127.3115306,2,1,14640,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 975,36.3723524,127.3233654,2,1,14641,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 975,36.3757497,127.3227001,2,1,14644,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 942,36.3761328,127.3225175,2,1,14645,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 942,36.380756,127.3186579,2,1,14647,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 947,36.3809368,127.3181533,2,1,14648,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 947,36.3810248,127.3181912,2,1,14650,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 942,36.3808499,127.3186796,2,1,14651,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 942,36.3761733,127.3226116,2,1,14653,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 975,36.375807,127.3228582,2,1,14654,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 975,36.3723754,127.32354,2,1,14655,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 976,36.3722702,127.3158757,2,1,14660,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 976,36.372314,127.317558,2,1,14663,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 976,36.3723066,127.3181397,2,1,14666,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 덕명동 563,36.3579903,127.3030604,2,1,15007,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 976,36.3722596,127.3192051,1,1,14669,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 976,36.3722625,127.3194642,1,1,14670,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 976,36.3722816,127.3218966,2,1,14673,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 976,36.3722505,127.3232445,2,1,14674,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 노은동 599,36.3720256,127.3233765,2,1,14677,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 599,36.3720426,127.3235408,2,1,14678,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 569,36.3721113,127.3232756,2,1,14679,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 569,36.3720918,127.3219154,2,1,14682,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 569,36.372095,127.3194807,1,1,14685,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 569,36.3720965,127.3192209,1,1,14686,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 569,36.3720812,127.3181848,2,1,14689,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 569,36.3720827,127.3176016,2,1,14690,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 569,36.3721329,127.3166906,2,1,14691,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 569,36.3721344,127.3158903,2,1,14696,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 959,36.3723495,127.3165865,2,1,14697,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 959,36.3723345,127.3164863,2,1,14698,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 944,36.378381,127.3181874,2,1,14700,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 950,36.3783782,127.3176648,2,1,14701,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 950,36.3784729,127.3176281,2,1,14704,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 944,36.3784698,127.3181658,2,1,14705,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 976,36.3723523,127.3156277,2,1,14711,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 951,36.3761446,127.3150785,2,1,14712,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 951,36.3761797,127.3151644,2,1,14718,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 953,36.372396,127.3156989,2,1,14720,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 덕명동 563,36.3585049,127.3019237,1,1,15005,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 569,36.372083,127.3158099,2,1,14721,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 928,36.3827564,127.3191804,2,1,14723,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 935,36.3825994,127.3196067,2,1,14724,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 935,36.3825005,127.3196059,2,1,14726,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 928,36.3826616,127.3191768,2,1,14727,2,0,1,0,6300000
대전광역시,유성구,기타,1,대전광역시 유성구 하기동 598,36.3872277,127.3239851,2,1,14731,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 하기동 596,36.3869976,127.3238437,2,1,14732,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 593,36.3870029,127.3237502,2,1,14734,2,0,1,0,6300000
대전광역시,유성구,기타,2,대전광역시 유성구 하기동 598,36.3872468,127.3238753,2,1,14735,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 603,36.3906882,127.3243001,2,1,14738,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 하기동 603,36.3905429,127.3241673,2,1,14739,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 603,36.3902015,127.3237879,2,1,14744,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 603,36.3890747,127.3231355,1,1,14747,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 603,36.3878696,127.322502,2,1,14750,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 603,36.3874486,127.32227,2,1,14751,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 585,36.3846958,127.3207335,2,1,14753,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 940,36.3843588,127.3205614,2,1,14754,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 940,36.3841165,127.3203671,2,1,14757,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 946,36.3824754,127.319443,2,1,14760,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 946,36.3810091,127.3186224,2,1,14763,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 946,36.3807103,127.318463,2,1,14764,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 946,36.3797886,127.3181035,2,1,14767,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 946,36.3786382,127.3180349,2,1,14770,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 946,36.3782384,127.3180333,2,1,14771,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 946,36.3762215,127.3180698,2,1,14774,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 962,36.3757302,127.3180681,2,1,14775,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 962,36.3742226,127.3180124,1,1,14778,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 962,36.3724301,127.318052,2,1,14781,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 583,36.3719715,127.3180488,2,1,14782,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 노은동 583,36.3719546,127.3177004,2,1,14785,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 962,36.3724125,127.3177056,2,1,14786,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 962,36.3741269,127.3177533,1,1,14789,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 962,36.375708,127.317715,2,1,14792,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 946,36.3762059,127.3177232,2,1,14793,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 946,36.3782197,127.3177713,2,1,14796,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 946,36.3786026,127.3177737,2,1,14797,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 946,36.379834,127.3178428,2,1,14800,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 946,36.3825411,127.319194,2,1,14807,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 933,36.3842647,127.3201103,2,1,14809,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 1005,36.3849126,127.3204816,2,1,14812,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 하기동 603,36.3875527,127.3219152,2,1,14815,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 하기동 603,36.3879673,127.3221508,2,1,14816,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 하기동 603,36.389116,127.3227853,1,1,14819,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 하기동 603,36.3903205,127.323481,2,1,14822,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 603,36.3903378,127.323494,2,1,14823,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 하기동 603,36.3905391,127.3236297,2,1,14824,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 덕명동 563,36.3589008,127.3010475,2,1,15001,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 997,36.3864072,127.3169783,2,1,14830,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 997,36.3863341,127.3168566,2,1,14831,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 997,36.3864306,127.3166271,2,1,14836,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 997,36.3865274,127.3164022,2,1,14837,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 1005,36.3848611,127.3204251,2,1,14840,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 1005,36.3845168,127.3207437,2,1,14843,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 940,36.3811262,127.3230176,2,1,14846,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 1005,36.3808304,127.3232181,2,1,14847,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 1010,36.3772748,127.3249855,2,1,14850,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 95-4,36.3769148,127.3252278,2,1,14851,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 941,36.3770913,127.3245801,2,1,14858,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 940,36.3809533,127.3226031,2,1,14863,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 940,36.3842452,127.3205527,2,1,14864,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 940,36.3841655,127.3204124,2,1,14867,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 1005,36.3847746,127.3202993,2,1,14868,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 940,36.3846587,127.3202827,2,1,14869,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 940,36.3844864,127.3201014,2,1,14870,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 1005,36.3870173,127.3181304,2,1,14872,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 997,36.3873423,127.3145343,1,1,14875,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 997,36.3866698,127.3165618,2,1,14876,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 1003,36.386645,127.3168575,2,1,14880,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 1005,36.387209,127.3179586,2,1,14885,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 575,36.3874687,127.3184894,2,1,14886,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 하기동 577,36.3879231,127.3219305,2,1,14891,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 하기동 596,36.3876999,127.3225472,2,1,14892,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 하기동 596,36.3872383,127.3237286,2,1,14895,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 하기동 596,36.3871234,127.3240564,2,1,14896,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 596,36.3869955,127.3239991,2,1,14899,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 596,36.3871034,127.3236862,2,1,14900,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 596,36.3875115,127.32248,2,1,14903,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 하기동 577,36.3877393,127.3218622,2,1,14904,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 하기동 577,36.388055,127.3203702,2,1,14907,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 노은동 42-5,36.3665909,127.3268199,2,1,15207,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 1005,36.3872546,127.3184548,2,1,14911,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 1005,36.3872615,127.3184823,2,1,14912,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 1005,36.3870489,127.318036,2,1,14915,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 1003,36.386549,127.3169635,2,1,14916,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 997,36.3865366,127.3164399,2,1,14917,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 지족동 997,36.3871728,127.3145311,1,1,14920,2,0,1,0,6300000
대전광역시,유성구,기타,1,대전광역시 유성구 죽동 644,36.3808547,127.3273225,2,1,14923,2,0,1,0,6300000
대전광역시,유성구,기타,2,대전광역시 유성구 죽동 644,36.3815547,127.3256358,2,1,14925,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 952,36.3760484,127.3153058,2,1,14926,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 952,36.3760799,127.3175336,2,1,14929,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 952,36.3760849,127.3182126,2,1,14930,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 952,36.3760684,127.3194479,1,1,14933,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 노은동 42-5,36.3665539,127.3271883,2,1,15206,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 971,36.3760363,127.3203845,1,1,14936,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 971,36.3760319,127.3223957,2,1,14939,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 971,36.376102,127.3228002,2,1,14940,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 지족동 971,36.3768433,127.3245506,2,1,14941,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 죽동 648,36.3793099,127.3263546,2,1,14944,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 죽동 648,36.3793284,127.3263685,2,1,14945,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 죽동 648,36.3794699,127.3264326,2,1,14946,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 죽동 648,36.3806035,127.3272109,2,1,14947,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 죽동 648,36.3814771,127.3256658,2,1,14948,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 죽동 648,36.3808526,127.3272278,2,1,14949,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 죽동 648,36.3807207,127.3271807,2,1,14952,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 죽동 648,36.381349,127.3256067,2,1,14955,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 죽동 648,36.381413,127.3253774,2,1,14956,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 죽동 630,36.3810017,127.3231575,2,1,14959,2,0,1,0,6300000
대전광역시,유성구,특별시도,1,대전광역시 유성구 죽동 649,36.3813389,127.325407,2,1,14961,2,0,1,0,6300000
대전광역시,유성구,특별시도,2,대전광역시 유성구 죽동 648,36.3815428,127.325419,2,1,14964,2,0,1,0,6300000
대전광역시,유성구,기타,1,대전광역시 유성구 죽동 644,36.3815567,127.3255409,2,1,14965,2,0,1,0,6300000
대전광역시,유성구,기타,1,대전광역시 유성구 죽동 644,36.38084,127.3274536,2,1,14966,2,0,1,0,6300000
대전광역시,유성구,기타,2,대전광역시 유성구 죽동 645,36.3806683,127.327467,2,1,14967,2,0,1,0,6300000
대전광역시,유성구,기타,2,대전광역시 유성구 죽동 648,36.3806155,127.3274098,2,1,14972,2,0,1,0,6300000
