sido,sigungu,year,month,경상자,부상,부상신고자,사고,사망,중상자
경북,봉화군,2023,12,0,1,0,1,0,1
경북,봉화군,2024,1,0,0,0,0,0,0
경북,봉화군,2024,2,0,0,0,0,0,0
경북,봉화군,2024,3,1,1,0,2,1,0
경북,봉화군,2024,4,0,1,1,1,0,0
경북,봉화군,2024,5,0,1,0,1,0,1
경북,봉화군,2024,6,0,2,0,2,0,2
경북,봉화군,2024,7,0,1,0,1,0,1
경북,봉화군,2024,8,0,0,0,0,0,0
경북,봉화군,2024,9,0,2,0,2,0,2
경북,봉화군,2024,10,0,0,0,0,0,0
경북,봉화군,2024,11,0,0,0,0,0,0
경북,봉화군,2024,12,2,4,1,4,0,1
경북,상주시,2022,1,3,3,0,2,0,0
경북,상주시,2022,2,1,2,0,2,0,1
경북,상주시,2022,3,5,7,0,8,1,2
경북,상주시,2022,4,0,2,0,2,0,2
경북,상주시,2022,5,0,4,0,5,1,4
경북,상주시,2022,6,1,2,0,2,0,1
경북,상주시,2022,7,2,5,0,6,1,3
경북,상주시,2022,8,0,2,0,2,0,2
경북,상주시,2022,9,3,5,0,5,0,2
경북,상주시,2022,10,2,8,3,8,0,3
경북,상주시,2022,11,5,8,0,8,0,3
경북,상주시,2022,12,1,2,1,2,0,0
경북,상주시,2023,1,1,4,0,4,0,3
경북,상주시,2023,2,4,9,1,9,1,4
경북,상주시,2023,3,1,3,0,4,1,2
경북,상주시,2023,4,0,1,0,2,1,1
경북,상주시,2023,5,1,1,0,1,0,0
경북,상주시,2023,6,1,4,0,4,0,3
경북,상주시,2023,7,2,7,0,7,0,5
경북,상주시,2023,8,1,5,0,5,0,4
경북,상주시,2023,9,3,8,0,8,0,5
경북,상주시,2023,10,2,10,1,10,1,7
경북,상주시,2023,11,3,9,1,10,1,5
경북,상주시,2023,12,2,3,0,4,1,1
경북,상주시,2024,1,2,3,0,5,2,1
경북,상주시,2024,2,1,2,0,3,1,1
경북,상주시,2024,3,1,2,0,2,0,1
경북,상주시,2024,4,0,3,0,3,0,3
경북,상주시,2024,5,2,4,0,4,0,2
경북,상주시,2024,6,0,5,0,6,1,5
경북,상주시,2024,7,4,7,0,8,1,3
경북,상주시,2024,8,2,5,0,5,0,3
경북,상주시,2024,9,2,4,0,6,2,2
경북,상주시,2024,10,5,7,0,7,0,2
경북,상주시,2024,11,1,4,0,5,1,3
경북,상주시,2024,12,2,4,0,4,0,2
경북,성주군,2022,1,2,3,0,3,0,1
경북,성주군,2022,2,0,5,0,5,0,5
경북,성주군,2022,3,0,0,0,0,0,0
경북,성주군,2022,4,5,9,1,8,0,3
경북,성주군,2022,5,2,3,0,3,0,1
경북,성주군,2022,6,0,1,0,2,1,1
경북,성주군,2022,7,3,4,0,4,0,1
경북,성주군,2022,8,2,5,0,5,0,3
경북,성주군,2022,9,0,1,1,2,1,0
경북,성주군,2022,10,3,4,0,4,1,1
경북,성주군,2022,11,0,1,0,2,1,1
경북,성주군,2022,12,4,4,0,3,0,0
경북,성주군,2023,1,1,1,0,1,0,0
경북,성주군,2023,2,5,5,0,5,0,0
경북,성주군,2023,3,1,3,0,3,0,2
경북,성주군,2023,4,2,2,0,3,1,0
경북,성주군,2023,5,2,2,0,2,0,0
경북,성주군,2023,6,0,1,0,1,0,1
경북,성주군,2023,7,0,0,0,0,0,0
경북,성주군,2023,8,1,3,0,3,0,2
경북,성주군,2023,9,2,3,0,3,0,1
경북,성주군,2023,10,0,2,0,2,0,2
경북,성주군,2023,11,0,1,0,3,2,1
경북,성주군,2023,12,1,2,0,2,0,1
경북,성주군,2024,1,2,2,0,4,2,0
경북,성주군,2024,2,1,1,0,1,0,0
경북,성주군,2024,3,1,1,0,1,0,0
경북,성주군,2024,4,1,3,0,4,2,2
경북,성주군,2024,5,0,0,0,0,0,0
경북,성주군,2024,6,1,2,0,2,0,1
경북,성주군,2024,7,0,0,0,0,0,0
경북,성주군,2024,8,0,0,0,1,1,0
경북,성주군,2024,9,1,1,0,1,0,0
경북,성주군,2024,10,2,3,0,3,0,1
경북,성주군,2024,11,0,0,0,0,0,0
경북,성주군,2024,12,2,3,0,3,0,1
경북,안동시,2022,1,5,12,1,12,2,6
경북,안동시,2022,2,4,9,0,10,1,5
경북,안동시,2022,3,2,4,0,4,0,2
경북,안동시,2022,4,3,7,0,7,0,4
경북,안동시,2022,5,4,9,0,9,0,5
경북,안동시,2022,6,7,10,1,10,0,2
경북,안동시,2022,7,6,12,2,10,0,4
경북,안동시,2022,8,7,18,2,19,2,9
경북,안동시,2022,9,5,14,1,15,2,8
경북,안동시,2022,10,7,17,1,18,1,9
경북,안동시,2022,11,6,13,2,11,1,5
경북,안동시,2022,12,5,15,0,14,0,10
경북,안동시,2023,1,7,10,1,10,0,2
경북,안동시,2023,2,4,6,0,6,0,2
경북,안동시,2023,3,4,6,0,7,1,2
경북,안동시,2023,4,3,8,0,8,0,5
경북,안동시,2023,5,4,8,1,8,0,3
경북,안동시,2023,6,4,15,2,15,0,9
경북,안동시,2023,7,5,9,0,8,0,4
경북,안동시,2023,8,6,10,1,10,0,3
경북,안동시,2023,9,8,17,0,16,0,9
경북,안동시,2023,10,5,16,1,15,0,10
경북,안동시,2023,11,9,20,1,21,1,10
경북,안동시,2023,12,9,17,1,17,0,7
경북,안동시,2024,1,9,14,0,15,1,5
경북,안동시,2024,2,0,3,0,3,0,3
경북,안동시,2024,3,5,10,2,10,0,3
경북,안동시,2024,4,7,11,1,11,0,3
경북,안동시,2024,5,5,12,1,12,0,6
경북,안동시,2024,6,7,13,1,12,0,5
경북,안동시,2024,7,0,7,1,7,1,6
경북,안동시,2024,8,2,7,1,7,0,4
경북,안동시,2024,9,2,14,6,15,1,6
경북,안동시,2024,10,5,12,1,10,0,6
경북,안동시,2024,11,7,12,3,11,0,2
경북,안동시,2024,12,2,10,5,10,0,3
경북,영덕군,2022,1,3,4,0,2,0,1
경북,영덕군,2022,2,1,3,0,3,0,2
경북,영덕군,2022,3,0,0,0,1,1,0
경북,영덕군,2022,4,3,5,0,4,1,2
경북,영덕군,2022,5,2,4,0,4,0,2
경북,영덕군,2022,6,0,1,0,1,0,1
경북,영덕군,2022,7,0,0,0,1,1,0
경북,영덕군,2022,8,2,3,0,3,0,1
경북,영덕군,2022,9,0,2,0,3,1,2
경북,영덕군,2022,10,0,5,0,3,0,5
경북,영덕군,2022,11,3,4,0,4,0,1
경북,영덕군,2022,12,0,1,0,1,0,1
경북,영덕군,2023,1,2,2,0,2,0,0
경북,영덕군,2023,2,2,2,0,2,0,0
경북,영덕군,2023,3,3,5,0,5,0,2
경북,영덕군,2023,4,1,3,0,3,0,2
경북,영덕군,2023,5,0,2,0,2,0,2
경북,영덕군,2023,6,1,4,0,4,0,3
경북,영덕군,2023,7,0,1,1,1,0,0
경북,영덕군,2023,8,3,3,0,4,1,0
경북,영덕군,2023,9,2,3,0,3,0,1
경북,영덕군,2023,10,2,3,0,3,0,1
경북,영덕군,2023,11,1,1,0,1,0,0
경북,영덕군,2023,12,3,3,0,3,0,0
경북,영덕군,2024,1,2,5,1,5,0,2
경북,영덕군,2024,2,2,3,0,4,1,1
경북,영덕군,2024,3,1,1,0,1,0,0
경북,영덕군,2024,4,3,6,0,6,0,3
경북,영덕군,2024,5,0,0,0,0,0,0
경북,영덕군,2024,6,1,2,0,2,0,1
경북,영덕군,2024,7,0,1,0,1,0,1
경북,영덕군,2024,8,0,0,0,0,0,0
경북,영덕군,2024,9,0,1,0,1,0,1
경북,영덕군,2024,10,0,3,0,3,0,3
경북,영덕군,2024,11,3,4,0,4,0,1
경북,영덕군,2024,12,4,4,0,4,0,0
경북,영양군,2022,1,0,1,0,2,1,1
경북,영양군,2022,2,0,1,0,1,0,1
경북,영양군,2022,3,0,1,1,1,0,0
경북,영양군,2022,4,0,1,0,1,0,1
경북,영양군,2022,5,1,1,0,1,0,0
경북,영양군,2022,6,0,0,0,0,0,0
경북,영양군,2022,7,1,1,0,1,0,0
경북,영양군,2022,8,0,0,0,0,0,0
경북,영양군,2022,9,0,1,0,1,0,1
경북,영양군,2022,10,0,0,0,0,0,0
경북,영양군,2022,11,1,1,0,1,0,0
경북,영양군,2022,12,0,1,0,1,0,1
경북,영양군,2023,1,0,1,0,1,0,1
경북,영양군,2023,2,0,0,0,0,0,0
경북,영양군,2023,3,0,0,0,0,0,0
경북,영양군,2023,4,1,1,0,1,0,0
경북,영양군,2023,5,0,1,0,1,0,1
경북,영양군,2023,6,0,0,0,0,0,0
경북,영양군,2023,7,0,0,0,0,0,0
경북,영양군,2023,8,1,1,0,2,1,0
경북,영양군,2023,9,1,3,0,3,0,2
경북,영양군,2023,10,0,2,0,2,0,2
경북,영양군,2023,11,1,1,0,1,0,0
경북,영양군,2023,12,0,0,0,0,0,0
경북,영양군,2024,1,0,0,0,0,0,0
경북,영양군,2024,2,0,0,0,0,0,0
경북,영양군,2024,3,0,1,1,1,0,0
경북,영양군,2024,4,0,0,0,0,0,0
경북,영양군,2024,5,0,1,1,1,0,0
경북,영양군,2024,6,1,1,0,1,0,0
경북,영양군,2024,7,1,1,0,1,0,0
경북,영양군,2024,8,3,5,0,5,0,2
경북,영양군,2024,9,1,1,0,1,0,0
경북,영양군,2024,10,3,3,0,3,0,0
경북,영양군,2024,11,0,1,0,1,0,1
경북,영양군,2024,12,1,2,0,2,0,1
경북,영주시,2022,1,1,3,0,3,0,2
경북,영주시,2022,2,1,3,0,3,0,2
경북,영주시,2022,3,1,4,0,4,0,3
경북,영주시,2022,4,3,6,0,6,0,3
경북,영주시,2022,5,4,10,1,9,0,5
경북,영주시,2022,6,4,9,1,9,0,4
경북,영주시,2022,7,0,2,0,3,1,2
경북,영주시,2022,8,5,10,0,9,0,5
경북,영주시,2022,9,3,4,0,5,1,1
경북,영주시,2022,10,2,7,0,6,1,5
경북,영주시,2022,11,1,6,0,6,0,5
경북,영주시,2022,12,4,9,0,11,2,5
경북,영주시,2023,1,2,3,0,3,0,1
경북,영주시,2023,2,2,6,0,6,0,4
경북,영주시,2023,3,1,4,0,3,0,3
경북,영주시,2023,4,1,5,1,6,1,3
경북,영주시,2023,5,3,8,1,7,0,4
경북,영주시,2023,6,0,0,0,0,0,0
경북,영주시,2023,7,2,4,0,4,0,2
경북,영주시,2023,8,0,2,0,2,0,2
경북,영주시,2023,9,5,9,0,10,1,4
경북,영주시,2023,10,2,5,0,6,1,3
경북,영주시,2023,11,2,4,0,6,2,2
경북,영주시,2023,12,0,5,0,6,1,5
경북,영주시,2024,1,2,7,1,7,0,4
경북,영주시,2024,2,1,2,0,2,0,1
경북,영주시,2024,3,3,6,0,6,0,3
경북,영주시,2024,4,0,4,0,4,0,4
경북,영주시,2024,5,1,5,0,6,1,4
경북,영주시,2024,6,2,2,0,2,0,0
경북,영주시,2024,7,0,2,0,2,0,2
경북,영주시,2024,8,0,7,0,7,0,7
경북,영주시,2024,9,3,5,0,5,0,2
경북,영주시,2024,10,3,6,1,6,0,2
경북,영주시,2024,11,1,4,0,5,1,3
경북,영주시,2024,12,1,3,1,3,0,1
경북,영천시,2022,1,4,7,0,7,0,3
경북,영천시,2022,2,1,3,0,3,0,2
경북,영천시,2022,3,1,3,0,3,0,2
경북,영천시,2022,4,3,8,0,8,0,5
경북,영천시,2022,5,4,8,0,8,0,4
경북,영천시,2022,6,3,7,0,7,0,4
경북,영천시,2022,7,4,9,1,8,0,4
경북,영천시,2022,8,3,7,0,8,1,4
경북,영천시,2022,9,2,6,2,5,0,2
경북,영천시,2022,10,6,10,0,12,2,4
경북,영천시,2022,11,3,3,0,4,1,0
경북,영천시,2022,12,2,3,1,4,1,0
경북,영천시,2023,1,2,4,1,4,0,1
경북,영천시,2023,2,4,8,0,8,0,4
경북,영천시,2023,3,2,5,0,7,2,3
경북,영천시,2023,4,1,8,1,8,0,6
경북,영천시,2023,5,3,8,2,8,0,3
경북,영천시,2023,6,5,8,0,8,0,3
경북,영천시,2023,7,6,9,0,10,1,3
경북,영천시,2023,8,4,12,1,10,1,7
경북,영천시,2023,9,6,8,0,6,0,2
경북,영천시,2023,10,3,4,0,5,1,1
경북,영천시,2023,11,5,8,0,8,0,3
경북,영천시,2023,12,4,7,0,9,2,3
경북,영천시,2024,1,6,13,0,12,0,7
경북,영천시,2024,2,5,9,0,11,2,4
경북,영천시,2024,3,4,6,0,6,0,2
경북,영천시,2024,4,1,4,0,5,1,3
경북,영천시,2024,5,4,8,0,8,0,4
경북,영천시,2024,6,2,5,0,6,1,3
경북,영천시,2024,7,1,3,0,3,0,2
경북,영천시,2024,8,6,12,2,12,0,4
경북,영천시,2024,9,1,7,1,7,0,5
경북,영천시,2024,10,4,10,0,10,0,6
경북,영천시,2024,11,8,11,0,12,1,3
경북,영천시,2024,12,2,6,0,8,2,4
경북,예천군,2022,1,1,3,0,3,0,2
경북,예천군,2022,2,0,0,0,0,0,0
경북,예천군,2022,3,0,0,0,0,0,0
경북,예천군,2022,4,2,4,0,4,0,2
경북,예천군,2022,5,1,3,0,3,0,2
경북,예천군,2022,6,0,2,0,1,0,2
경북,예천군,2022,7,0,0,0,0,0,0
경북,예천군,2022,8,0,0,0,0,0,0
경북,예천군,2022,9,0,1,0,1,0,1
경북,예천군,2022,10,0,1,0,1,0,1
경북,예천군,2022,11,5,6,0,6,0,1
경북,예천군,2022,12,1,1,0,1,0,0
경북,예천군,2023,1,0,1,0,1,0,1
경북,예천군,2023,2,1,2,0,2,0,1
경북,예천군,2023,3,0,1,0,1,0,1
경북,예천군,2023,4,3,4,0,4,0,1
경북,예천군,2023,5,1,1,0,1,0,0
경북,예천군,2023,6,3,4,0,4,0,1
경북,예천군,2023,7,0,1,0,1,0,1
경북,예천군,2023,8,1,2,0,2,0,1
경북,예천군,2023,9,1,4,0,4,0,3
경북,예천군,2023,10,1,4,0,4,0,3
경북,예천군,2023,11,0,2,0,2,0,2
경북,예천군,2023,12,1,2,0,2,0,1
경북,예천군,2024,1,0,2,0,2,0,2
경북,예천군,2024,2,0,0,0,1,1,0
경북,예천군,2024,3,2,3,0,3,0,1
경북,예천군,2024,4,2,3,0,3,0,1
경북,예천군,2024,5,1,1,0,1,0,0
경북,예천군,2024,6,0,1,0,1,0,1
경북,예천군,2024,7,0,1,0,2,1,1
경북,예천군,2024,8,0,1,0,1,0,1
경북,예천군,2024,9,3,6,0,6,0,3
경북,예천군,2024,10,2,2,0,1,0,0
경북,예천군,2024,11,1,2,0,2,0,1
경북,예천군,2024,12,1,2,0,2,0,1
경북,울릉군,2022,1,0,0,0,0,0,0
경북,울릉군,2022,2,0,0,0,0,0,0
경북,울릉군,2022,3,0,0,0,0,0,0
경북,울릉군,2022,4,0,0,0,0,0,0
경북,울릉군,2022,5,3,5,0,1,0,2
경북,울릉군,2022,6,0,0,0,0,0,0
경북,울릉군,2022,7,3,4,0,3,0,1
경북,울릉군,2022,8,0,0,0,0,0,0
경북,울릉군,2022,9,0,0,0,0,0,0
경북,울릉군,2022,10,0,3,0,3,0,3
경북,울릉군,2022,11,0,0,0,0,0,0
경북,울릉군,2022,12,0,0,0,0,0,0
경북,울릉군,2023,1,0,0,0,0,0,0
경북,울릉군,2023,2,0,0,0,0,0,0
경북,울릉군,2023,3,0,0,0,0,0,0
경북,울릉군,2023,4,1,1,0,1,0,0
경북,울릉군,2023,5,2,2,0,2,0,0
경북,울릉군,2023,6,2,3,0,3,0,1
경북,울릉군,2023,7,0,0,0,0,0,0
경북,울릉군,2023,8,1,2,0,2,0,1
경북,울릉군,2023,9,1,1,0,1,0,0
경북,울릉군,2023,10,0,0,0,0,0,0
경북,울릉군,2023,11,0,0,0,0,0,0
경북,울릉군,2023,12,0,0,0,0,0,0
경북,울릉군,2024,1,0,0,0,0,0,0
경북,울릉군,2024,2,0,1,0,1,0,1
경북,울릉군,2024,3,1,1,0,1,0,0
경북,울릉군,2024,4,0,0,0,0,0,0
경북,울릉군,2024,5,0,0,0,0,0,0
경북,울릉군,2024,6,0,0,0,0,0,0
경북,울릉군,2024,7,0,0,0,0,0,0
경북,울릉군,2024,8,0,0,0,0,0,0
경북,울릉군,2024,9,0,0,0,0,0,0
경북,울릉군,2024,10,0,0,0,0,0,0
경북,울릉군,2024,11,0,1,0,1,0,1
경북,울릉군,2024,12,0,0,0,0,0,0
경북,울진군,2022,1,0,3,0,2,1,3
경북,울진군,2022,2,0,0,0,0,0,0
경북,울진군,2022,3,0,0,0,0,0,0
경북,울진군,2022,4,1,1,0,1,0,0
경북,울진군,2022,5,1,5,1,5,0,3
경북,울진군,2022,6,2,3,0,3,0,1
경북,울진군,2022,7,3,4,0,2,0,1
경북,울진군,2022,8,1,3,0,3,0,2
경북,울진군,2022,9,0,4,0,4,0,4
경북,울진군,2022,10,0,0,0,0,0,0
경북,울진군,2022,11,1,2,0,2,0,1
경북,울진군,2022,12,2,3,0,3,0,1
경북,울진군,2023,1,1,1,0,1,0,0
경북,울진군,2023,2,1,3,1,3,0,1
경북,울진군,2023,3,3,3,0,3,0,0
경북,울진군,2023,4,3,5,1,4,0,1
경북,울진군,2023,5,1,2,1,2,0,0
경북,울진군,2023,6,1,2,0,2,0,1
경북,울진군,2023,7,1,3,1,3,0,1
경북,울진군,2023,8,1,5,1,5,0,3
경북,울진군,2023,9,0,1,0,1,0,1
경북,울진군,2023,10,1,4,2,4,0,1
경북,울진군,2023,11,1,3,0,4,1,2
경북,울진군,2023,12,1,1,0,1,0,0
경북,울진군,2024,1,0,2,0,2,0,2
경북,울진군,2024,2,0,2,1,2,0,1
경북,울진군,2024,3,1,2,1,2,0,0
경북,울진군,2024,4,0,3,0,2,0,3
경북,울진군,2024,5,1,1,0,1,0,0
경북,울진군,2024,6,0,2,0,3,1,2
경북,울진군,2024,7,2,4,0,4,0,2
경북,울진군,2024,8,0,1,1,1,0,0
경북,울진군,2024,9,2,3,0,2,0,1
경북,울진군,2024,10,0,3,2,2,0,1
경북,울진군,2024,11,0,4,0,4,0,4
경북,울진군,2024,12,1,3,1,3,0,1
경북,의성군,2022,1,0,1,0,1,0,1
경북,의성군,2022,2,0,0,0,0,0,0
경북,의성군,2022,3,0,3,0,3,0,3
경북,의성군,2022,4,0,4,1,4,0,3
경북,의성군,2022,5,1,3,0,4,1,2
경북,의성군,2022,6,0,4,0,4,0,4
경북,의성군,2022,7,0,4,0,4,0,4
경북,의성군,2022,8,1,5,0,5,0,4
경북,의성군,2022,9,1,2,0,3,3,1
경북,의성군,2022,10,4,4,0,2,0,0
경북,의성군,2022,11,2,5,0,5,0,3
경북,의성군,2022,12,3,4,0,4,0,1
경북,의성군,2023,1,5,6,0,3,0,1
경북,의성군,2023,2,0,1,0,1,0,1
경북,의성군,2023,3,0,1,0,1,0,1
경북,의성군,2023,4,1,2,0,2,0,1
경북,의성군,2023,5,5,7,0,7,0,2
경북,의성군,2023,6,1,1,0,1,0,0
경북,의성군,2023,7,1,2,0,2,0,1
경북,의성군,2023,8,2,5,0,5,0,3
경북,의성군,2023,9,1,4,0,4,0,3
경북,의성군,2023,10,0,2,0,2,0,2
경북,의성군,2023,11,0,2,0,2,0,2
경북,의성군,2023,12,1,2,0,2,0,1
경북,의성군,2024,1,0,3,0,3,0,3
경북,의성군,2024,2,2,3,0,3,0,1
경북,의성군,2024,3,1,4,0,4,0,3
경북,의성군,2024,4,1,4,0,6,2,3
경북,의성군,2024,5,2,3,0,4,2,1
경북,의성군,2024,6,0,1,0,2,1,1
경북,의성군,2024,7,2,2,0,1,0,0
경북,의성군,2024,8,2,2,0,3,1,0
경북,의성군,2024,9,3,4,0,4,0,1
경북,의성군,2024,10,3,5,0,5,0,2
경북,의성군,2024,11,1,2,0,2,0,1
경북,의성군,2024,12,2,3,0,4,1,1
경북,청도군,2022,1,2,2,0,2,0,0
경북,청도군,2022,2,0,0,0,0,0,0
경북,청도군,2022,3,2,3,0,3,0,1
경북,청도군,2022,4,2,4,0,4,0,2
경북,청도군,2022,5,4,5,1,6,1,0
경북,청도군,2022,6,0,3,0,3,0,3
경북,청도군,2022,7,2,2,0,2,0,0
경북,청도군,2022,8,1,1,0,1,0,0
경북,청도군,2022,9,1,2,1,2,0,0
경북,청도군,2022,10,2,2,0,2,0,0
경북,청도군,2022,11,3,6,0,6,0,3
경북,청도군,2022,12,0,0,0,0,0,0
경북,청도군,2023,1,0,1,0,1,0,1
경북,청도군,2023,2,0,0,0,0,0,0
경북,청도군,2023,3,1,4,0,2,0,3
경북,청도군,2023,4,0,4,0,4,0,4
경북,청도군,2023,5,0,0,0,0,0,0
경북,청도군,2023,6,2,2,0,2,0,0
경북,청도군,2023,7,0,1,0,1,0,1
경북,청도군,2023,8,3,4,0,4,0,1
경북,청도군,2023,9,1,1,0,2,1,0
경북,청도군,2023,10,5,6,0,6,0,1
경북,청도군,2023,11,2,2,0,3,1,0
경북,청도군,2023,12,1,1,0,1,0,0
경북,청도군,2024,1,1,3,1,3,0,1
경북,청도군,2024,2,0,1,0,1,0,1
경북,청도군,2024,3,0,1,0,1,0,1
경북,청도군,2024,4,1,1,0,1,0,0
경북,청도군,2024,5,0,5,0,5,0,5
경북,청도군,2024,6,0,2,0,2,0,2
경북,청도군,2024,7,1,2,0,2,0,1
경북,청도군,2024,8,2,4,0,4,0,2
경북,청도군,2024,9,0,0,0,0,0,0
경북,청도군,2024,10,2,5,0,5,0,3
경북,청도군,2024,11,1,1,0,1,0,0
경북,청도군,2024,12,0,2,0,2,0,2
경북,청송군,2022,1,0,0,0,0,0,0
경북,청송군,2022,2,0,0,0,0,0,0
경북,청송군,2022,3,0,0,0,0,0,0
경북,청송군,2022,4,0,1,0,1,0,1
경북,청송군,2022,5,0,1,0,1,0,1
경북,청송군,2022,6,0,1,0,1,0,1
경북,청송군,2022,7,0,0,0,0,0,0
경북,청송군,2022,8,0,1,0,2,1,1
경북,청송군,2022,9,0,2,1,2,0,1
경북,청송군,2022,10,0,3,3,3,0,0
경북,청송군,2022,11,0,0,0,0,0,0
경북,청송군,2022,12,0,2,0,2,0,2
경북,청송군,2023,1,1,1,0,1,0,0
경북,청송군,2023,2,1,1,0,1,0,0
경북,청송군,2023,3,1,1,0,1,0,0
경북,청송군,2023,4,0,2,0,2,0,2
경북,청송군,2023,5,1,3,0,3,0,2
경북,청송군,2023,6,0,2,1,2,0,1
경북,청송군,2023,7,0,0,0,0,0,0
경북,청송군,2023,8,1,1,0,1,0,0
경북,청송군,2023,9,0,1,0,1,0,1
경북,청송군,2023,10,0,1,0,2,1,1
경북,청송군,2023,11,1,5,1,5,0,3
경북,청송군,2023,12,1,1,0,1,0,0
경북,청송군,2024,1,0,0,0,0,0,0
경북,청송군,2024,2,0,1,0,1,0,1
경북,청송군,2024,3,0,0,0,0,0,0
경북,청송군,2024,4,2,4,0,4,0,2
경북,청송군,2024,5,2,5,0,5,0,3
경북,청송군,2024,6,1,1,0,1,0,0
경북,청송군,2024,7,0,2,0,2,0,2
경북,청송군,2024,8,0,1,0,1,0,1
경북,청송군,2024,9,1,3,0,3,0,2
경북,청송군,2024,10,2,4,0,4,0,2
경북,청송군,2024,11,2,2,0,2,0,0
경북,청송군,2024,12,2,2,0,2,0,0
경북,칠곡군,2022,1,2,7,1,7,0,4
경북,칠곡군,2022,2,1,2,1,3,1,0
경북,칠곡군,2022,3,2,3,0,3,0,1
경북,칠곡군,2022,4,6,9,1,9,0,2
경북,칠곡군,2022,5,5,6,0,6,0,1
경북,칠곡군,2022,6,2,3,0,3,0,1
경북,칠곡군,2022,7,6,10,2,10,0,2
경북,칠곡군,2022,8,3,6,0,7,1,3
경북,칠곡군,2022,9,3,5,0,5,0,2
경북,칠곡군,2022,10,4,9,1,9,0,4
경북,칠곡군,2022,11,2,5,0,5,0,3
경북,칠곡군,2022,12,8,10,0,10,0,2
경북,칠곡군,2023,1,1,6,0,6,0,5
경북,칠곡군,2023,2,3,4,0,4,0,1
경북,칠곡군,2023,3,3,8,1,8,0,4
경북,칠곡군,2023,4,3,6,0,5,0,3
경북,칠곡군,2023,5,2,4,0,4,0,2
경북,칠곡군,2023,6,6,7,0,7,0,1
경북,칠곡군,2023,7,3,5,0,5,1,2
경북,칠곡군,2023,8,2,2,0,2,0,0
경북,칠곡군,2023,9,2,4,0,4,0,2
경북,칠곡군,2023,10,0,2,0,3,1,2
경북,칠곡군,2023,11,4,5,0,4,0,1
경북,칠곡군,2023,12,2,3,0,3,0,1
경북,칠곡군,2024,1,2,5,0,4,0,3
경북,칠곡군,2024,2,3,5,0,4,0,2
경북,칠곡군,2024,3,2,5,0,5,0,3
경북,칠곡군,2024,4,2,4,0,4,0,2
경북,칠곡군,2024,5,2,4,1,4,0,1
경북,칠곡군,2024,6,0,2,0,3,1,2
경북,칠곡군,2024,7,1,3,0,3,0,2
경북,칠곡군,2024,8,3,5,0,4,0,2
경북,칠곡군,2024,9,7,10,0,9,0,3
경북,칠곡군,2024,10,3,7,0,7,0,4
경북,칠곡군,2024,11,6,8,0,8,0,2
경북,칠곡군,2024,12,4,8,0,7,0,4
경북,포항시,2022,1,11,30,2,29,0,17
경북,포항시,2022,2,11,26,0,25,0,15
경북,포항시,2022,3,11,23,2,25,2,10
경북,포항시,2022,4,26,47,1,48,2,20
경북,포항시,2022,5,19,32,1,31,2,12
경북,포항시,2022,6,15,24,4,23,0,5
경북,포항시,2022,7,24,40,1,41,1,15
경북,포항시,2022,8,15,25,3,23,0,7
경북,포항시,2022,9,15,32,1,32,0,16
경북,포항시,2022,10,16,36,3,36,2,17
경북,포항시,2022,11,29,48,5,46,0,14
경북,포항시,2022,12,20,32,2,31,1,10
경북,포항시,2023,1,21,36,2,35,1,13
경북,포항시,2023,2,13,27,4,25,0,10
경북,포항시,2023,3,25,45,1,44,0,19
경북,포항시,2023,4,24,34,2,34,1,8
경북,포항시,2023,5,19,31,0,31,1,12
경북,포항시,2023,6,24,43,4,38,0,15
경북,포항시,2023,7,22,40,2,39,1,16
경북,포항시,2023,8,23,39,1,37,0,15
경북,포항시,2023,9,21,38,3,36,0,14
경북,포항시,2023,10,20,36,2,35,0,14
경북,포항시,2023,11,17,36,5,35,0,14
경북,포항시,2023,12,29,51,5,53,3,17
경북,포항시,2024,1,18,35,1,34,0,16
경북,포항시,2024,2,17,27,1,28,1,9
경북,포항시,2024,3,24,41,2,40,1,15
경북,포항시,2024,4,23,38,1,35,0,14
경북,포항시,2024,5,17,35,1,32,0,17
경북,포항시,2024,6,28,41,2,41,0,11
경북,포항시,2024,7,19,41,2,41,0,20
경북,포항시,2024,8,20,29,3,26,0,6
경북,포항시,2024,9,19,33,3,32,0,11
경북,포항시,2024,10,15,26,0,28,2,11
경북,포항시,2024,11,28,51,2,44,0,21
경북,포항시,2024,12,18,30,3,29,1,9
광주,광산구,2022,1,18,23,3,23,0,2
광주,광산구,2022,2,13,18,0,16,0,5
광주,광산구,2022,3,19,27,0,26,0,8
광주,광산구,2022,4,12,15,0,13,0,3
광주,광산구,2022,5,18,27,1,28,1,8
광주,광산구,2022,6,19,24,0,24,0,5
광주,광산구,2022,7,17,28,0,26,1,11
광주,광산구,2022,8,23,34,4,31,0,7
광주,광산구,2022,9,23,30,0,30,0,7
광주,광산구,2022,10,18,34,1,34,0,15
광주,광산구,2022,11,21,24,1,26,4,2
광주,광산구,2022,12,17,27,1,27,1,9
광주,광산구,2023,1,16,23,0,21,0,7
광주,광산구,2023,2,15,19,0,16,0,4
광주,광산구,2023,3,20,24,0,24,0,4
광주,광산구,2023,4,16,23,0,23,0,7
광주,광산구,2023,5,18,28,1,28,0,9
광주,광산구,2023,6,17,27,1,27,0,9
광주,광산구,2023,7,18,23,1,23,0,4
광주,광산구,2023,8,12,17,1,17,0,4
광주,광산구,2023,9,15,24,0,23,0,9
광주,광산구,2023,10,13,19,0,20,3,6
