sido,sigungu,metric,unit,value,year,month,period_type
강원,춘천시,사망,명,2,2022,1,month
강원,춘천시,부상,명,24,2022,1,month
강원,춘천시,중상자,명,6,2022,1,month
강원,춘천시,경상자,명,15,2022,1,month
강원,춘천시,부상신고자,명,3,2022,1,month
강원,원주시,사고,건,11,2022,1,month
강원,원주시,사망,명,0,2022,1,month
강원,원주시,부상,명,11,2022,1,month
강원,원주시,중상자,명,8,2022,1,month
강원,원주시,경상자,명,3,2022,1,month
강원,원주시,부상신고자,명,0,2022,1,month
강원,동해시,사고,건,7,2022,1,month
강원,동해시,사망,명,0,2022,1,month
강원,동해시,부상,명,7,2022,1,month
강원,동해시,중상자,명,5,2022,1,month
강원,동해시,경상자,명,2,2022,1,month
강원,동해시,부상신고자,명,0,2022,1,month
강원,강릉시,사고,건,10,2022,1,month
강원,강릉시,사망,명,1,2022,1,month
강원,강릉시,부상,명,10,2022,1,month
강원,강릉시,중상자,명,6,2022,1,month
강원,강릉시,경상자,명,4,2022,1,month
강원,강릉시,부상신고자,명,0,2022,1,month
강원,속초시,사고,건,8,2022,1,month
강원,속초시,사망,명,0,2022,1,month
강원,속초시,부상,명,9,2022,1,month
강원,속초시,중상자,명,7,2022,1,month
강원,속초시,경상자,명,2,2022,1,month
강원,속초시,부상신고자,명,0,2022,1,month
강원,태백시,사고,건,3,2022,1,month
강원,태백시,사망,명,0,2022,1,month
강원,태백시,부상,명,3,2022,1,month
강원,태백시,중상자,명,1,2022,1,month
강원,태백시,경상자,명,2,2022,1,month
강원,태백시,부상신고자,명,0,2022,1,month
강원,삼척시,사고,건,3,2022,1,month
강원,삼척시,사망,명,0,2022,1,month
강원,삼척시,부상,명,3,2022,1,month
강원,삼척시,중상자,명,1,2022,1,month
강원,삼척시,경상자,명,2,2022,1,month
강원,삼척시,부상신고자,명,0,2022,1,month
강원,홍천군,사고,건,3,2022,1,month
강원,홍천군,사망,명,0,2022,1,month
강원,홍천군,부상,명,4,2022,1,month
강원,홍천군,중상자,명,0,2022,1,month
강원,홍천군,경상자,명,4,2022,1,month
강원,홍천군,부상신고자,명,0,2022,1,month
강원,횡성군,사고,건,5,2022,1,month
강원,횡성군,사망,명,2,2022,1,month
강원,횡성군,부상,명,3,2022,1,month
강원,횡성군,중상자,명,2,2022,1,month
강원,횡성군,경상자,명,1,2022,1,month
강원,횡성군,부상신고자,명,0,2022,1,month
강원,영월군,사고,건,2,2022,1,month
강원,영월군,사망,명,1,2022,1,month
강원,영월군,부상,명,2,2022,1,month
강원,영월군,중상자,명,0,2022,1,month
강원,영월군,경상자,명,2,2022,1,month
강원,영월군,부상신고자,명,0,2022,1,month
강원,평창군,사고,건,0,2022,1,month
강원,평창군,사망,명,0,2022,1,month
강원,평창군,부상,명,0,2022,1,month
강원,평창군,중상자,명,0,2022,1,month
강원,평창군,경상자,명,0,2022,1,month
강원,평창군,부상신고자,명,0,2022,1,month
강원,정선군,사고,건,1,2022,1,month
강원,정선군,사망,명,0,2022,1,month
강원,정선군,부상,명,1,2022,1,month
강원,정선군,중상자,명,0,2022,1,month
강원,정선군,경상자,명,1,2022,1,month
강원,정선군,부상신고자,명,0,2022,1,month
강원,철원군,사고,건,0,2022,1,month
강원,철원군,사망,명,0,2022,1,month
강원,철원군,부상,명,0,2022,1,month
강원,철원군,중상자,명,0,2022,1,month
강원,철원군,경상자,명,0,2022,1,month
강원,철원군,부상신고자,명,0,2022,1,month
강원,화천군,사고,건,2,2022,1,month
강원,화천군,사망,명,0,2022,1,month
강원,화천군,부상,명,2,2022,1,month
강원,화천군,중상자,명,1,2022,1,month
강원,화천군,경상자,명,1,2022,1,month
강원,화천군,부상신고자,명,0,2022,1,month
강원,양구군,사고,건,0,2022,1,month
강원,양구군,사망,명,0,2022,1,month
강원,양구군,부상,명,0,2022,1,month
강원,양구군,중상자,명,0,2022,1,month
강원,양구군,경상자,명,0,2022,1,month
강원,양구군,부상신고자,명,0,2022,1,month
강원,인제군,사고,건,0,2022,1,month
강원,인제군,사망,명,0,2022,1,month
강원,인제군,부상,명,0,2022,1,month
강원,인제군,중상자,명,0,2022,1,month
강원,인제군,경상자,명,0,2022,1,month
강원,인제군,부상신고자,명,0,2022,1,month
강원,고성군,사고,건,1,2022,1,month
강원,고성군,사망,명,0,2022,1,month
강원,고성군,부상,명,1,2022,1,month
강원,고성군,중상자,명,1,2022,1,month
강원,고성군,경상자,명,0,2022,1,month
강원,고성군,부상신고자,명,0,2022,1,month
강원,양양군,사고,건,1,2022,1,month
강원,양양군,사망,명,0,2022,1,month
강원,양양군,부상,명,1,2022,1,month
강원,양양군,중상자,명,0,2022,1,month
강원,양양군,경상자,명,1,2022,1,month
강원,양양군,부상신고자,명,0,2022,1,month
충북,청주시,사고,건,44,2022,1,month
충북,청주시,사망,명,4,2022,1,month
충북,청주시,부상,명,40,2022,1,month
충북,청주시,중상자,명,17,2022,1,month
충북,청주시,경상자,명,22,2022,1,month
충북,청주시,부상신고자,명,1,2022,1,month
충북,충주시,사고,건,9,2022,1,month
충북,충주시,사망,명,0,2022,1,month
충북,충주시,부상,명,10,2022,1,month
충북,충주시,중상자,명,3,2022,1,month
충북,충주시,경상자,명,7,2022,1,month
충북,충주시,부상신고자,명,0,2022,1,month
충북,제천시,사고,건,8,2022,1,month
충북,제천시,사망,명,0,2022,1,month
충북,제천시,부상,명,9,2022,1,month
충북,제천시,중상자,명,3,2022,1,month
충북,제천시,경상자,명,6,2022,1,month
충북,제천시,부상신고자,명,0,2022,1,month
충북,보은군,사고,건,1,2022,1,month
충북,보은군,사망,명,0,2022,1,month
충북,보은군,부상,명,1,2022,1,month
충북,보은군,중상자,명,0,2022,1,month
충북,보은군,경상자,명,1,2022,1,month
충북,보은군,부상신고자,명,0,2022,1,month
충북,옥천군,사고,건,1,2022,1,month
충북,옥천군,사망,명,0,2022,1,month
충북,옥천군,부상,명,1,2022,1,month
충북,옥천군,중상자,명,0,2022,1,month
충북,옥천군,경상자,명,1,2022,1,month
충북,옥천군,부상신고자,명,0,2022,1,month
충북,영동군,사고,건,1,2022,1,month
충북,영동군,사망,명,0,2022,1,month
충북,영동군,부상,명,1,2022,1,month
충북,영동군,중상자,명,0,2022,1,month
충북,영동군,경상자,명,1,2022,1,month
충북,영동군,부상신고자,명,0,2022,1,month
충북,진천군,사고,건,4,2022,1,month
충북,진천군,사망,명,0,2022,1,month
충북,진천군,부상,명,4,2022,1,month
충북,진천군,중상자,명,0,2022,1,month
충북,진천군,경상자,명,4,2022,1,month
충북,진천군,부상신고자,명,0,2022,1,month
충북,괴산군,사고,건,1,2022,1,month
충북,괴산군,사망,명,0,2022,1,month
충북,괴산군,부상,명,1,2022,1,month
충북,괴산군,중상자,명,1,2022,1,month
충북,괴산군,경상자,명,0,2022,1,month
충북,괴산군,부상신고자,명,0,2022,1,month
충북,음성군,사고,건,6,2022,1,month
충북,음성군,사망,명,0,2022,1,month
충북,음성군,부상,명,6,2022,1,month
충북,음성군,중상자,명,3,2022,1,month
충북,음성군,경상자,명,3,2022,1,month
충북,음성군,부상신고자,명,0,2022,1,month
충북,단양군,사고,건,2,2022,1,month
충북,단양군,사망,명,0,2022,1,month
충북,단양군,부상,명,3,2022,1,month
충북,단양군,중상자,명,2,2022,1,month
충북,단양군,경상자,명,1,2022,1,month
충북,단양군,부상신고자,명,0,2022,1,month
충북,증평군,사고,건,2,2022,1,month
충북,증평군,사망,명,0,2022,1,month
충북,증평군,부상,명,2,2022,1,month
충북,증평군,중상자,명,1,2022,1,month
충북,증평군,경상자,명,0,2022,1,month
충북,증평군,부상신고자,명,1,2022,1,month
충남,천안시,사고,건,33,2022,1,month
충남,천안시,사망,명,2,2022,1,month
충남,천안시,부상,명,32,2022,1,month
충남,천안시,중상자,명,12,2022,1,month
충남,천안시,경상자,명,18,2022,1,month
충남,천안시,부상신고자,명,2,2022,1,month
충남,아산시,사고,건,15,2022,1,month
충남,아산시,사망,명,0,2022,1,month
충남,아산시,부상,명,15,2022,1,month
충남,아산시,중상자,명,9,2022,1,month
충남,아산시,경상자,명,5,2022,1,month
충남,아산시,부상신고자,명,1,2022,1,month
충남,보령시,사고,건,6,2022,1,month
충남,보령시,사망,명,0,2022,1,month
충남,보령시,부상,명,6,2022,1,month
충남,보령시,중상자,명,1,2022,1,month
충남,보령시,경상자,명,5,2022,1,month
충남,보령시,부상신고자,명,0,2022,1,month
충남,공주시,사고,건,8,2022,1,month
충남,공주시,사망,명,0,2022,1,month
충남,공주시,부상,명,8,2022,1,month
충남,공주시,중상자,명,4,2022,1,month
충남,공주시,경상자,명,4,2022,1,month
충남,공주시,부상신고자,명,0,2022,1,month
충남,서산시,사고,건,12,2022,1,month
충남,서산시,사망,명,0,2022,1,month
충남,서산시,부상,명,12,2022,1,month
충남,서산시,중상자,명,5,2022,1,month
충남,서산시,경상자,명,7,2022,1,month
충남,서산시,부상신고자,명,0,2022,1,month
충남,금산군,사고,건,5,2022,1,month
충남,금산군,사망,명,0,2022,1,month
충남,금산군,부상,명,5,2022,1,month
충남,금산군,중상자,명,2,2022,1,month
충남,금산군,경상자,명,3,2022,1,month
충남,금산군,부상신고자,명,0,2022,1,month
충남,태안군,사고,건,4,2022,1,month
충남,태안군,사망,명,0,2022,1,month
충남,태안군,부상,명,4,2022,1,month
충남,태안군,중상자,명,2,2022,1,month
충남,태안군,경상자,명,0,2022,1,month
충남,태안군,부상신고자,명,2,2022,1,month
충남,논산시,사고,건,6,2022,1,month
충남,논산시,사망,명,1,2022,1,month
충남,논산시,부상,명,5,2022,1,month
충남,논산시,중상자,명,5,2022,1,month
충남,논산시,경상자,명,0,2022,1,month
충남,논산시,부상신고자,명,0,2022,1,month
충남,부여군,사고,건,1,2022,1,month
충남,부여군,사망,명,0,2022,1,month
충남,부여군,부상,명,1,2022,1,month
충남,부여군,중상자,명,1,2022,1,month
충남,부여군,경상자,명,0,2022,1,month
충남,부여군,부상신고자,명,0,2022,1,month
충남,서천군,사고,건,6,2022,1,month
충남,서천군,사망,명,1,2022,1,month
충남,서천군,부상,명,5,2022,1,month
충남,서천군,중상자,명,3,2022,1,month
충남,서천군,경상자,명,2,2022,1,month
충남,서천군,부상신고자,명,0,2022,1,month
충남,청양군,사고,건,3,2022,1,month
충남,청양군,사망,명,0,2022,1,month
충남,청양군,부상,명,3,2022,1,month
충남,청양군,중상자,명,2,2022,1,month
충남,청양군,경상자,명,1,2022,1,month
충남,청양군,부상신고자,명,0,2022,1,month
충남,홍성군,사고,건,5,2022,1,month
충남,홍성군,사망,명,0,2022,1,month
충남,홍성군,부상,명,5,2022,1,month
충남,홍성군,중상자,명,4,2022,1,month
충남,홍성군,경상자,명,1,2022,1,month
충남,홍성군,부상신고자,명,0,2022,1,month
충남,예산군,사고,건,2,2022,1,month
충남,예산군,사망,명,0,2022,1,month
충남,예산군,부상,명,2,2022,1,month
충남,예산군,중상자,명,1,2022,1,month
충남,예산군,경상자,명,1,2022,1,month
충남,예산군,부상신고자,명,0,2022,1,month
충남,당진시,사고,건,9,2022,1,month
충남,당진시,사망,명,0,2022,1,month
충남,당진시,부상,명,11,2022,1,month
충남,당진시,중상자,명,2,2022,1,month
충남,당진시,경상자,명,9,2022,1,month
충남,당진시,부상신고자,명,0,2022,1,month
충남,계룡시,사고,건,0,2022,1,month
충남,계룡시,사망,명,0,2022,1,month
충남,계룡시,부상,명,0,2022,1,month
충남,계룡시,중상자,명,0,2022,1,month
충남,계룡시,경상자,명,0,2022,1,month
충남,계룡시,부상신고자,명,0,2022,1,month
전북,전주시,사고,건,33,2022,1,month
전북,전주시,사망,명,1,2022,1,month
전북,전주시,부상,명,34,2022,1,month
전북,전주시,중상자,명,18,2022,1,month
전북,전주시,경상자,명,16,2022,1,month
전북,전주시,부상신고자,명,0,2022,1,month
전북,군산시,사고,건,21,2022,1,month
전북,군산시,사망,명,0,2022,1,month
전북,군산시,부상,명,21,2022,1,month
전북,군산시,중상자,명,8,2022,1,month
전북,군산시,경상자,명,11,2022,1,month
전북,군산시,부상신고자,명,2,2022,1,month
전북,정읍시,사고,건,5,2022,1,month
전북,정읍시,사망,명,0,2022,1,month
전북,정읍시,부상,명,5,2022,1,month
전북,정읍시,중상자,명,3,2022,1,month
전북,정읍시,경상자,명,2,2022,1,month
전북,정읍시,부상신고자,명,0,2022,1,month
전북,남원시,사고,건,1,2022,1,month
전북,남원시,사망,명,1,2022,1,month
전북,남원시,부상,명,0,2022,1,month
전북,남원시,중상자,명,0,2022,1,month
전북,남원시,경상자,명,0,2022,1,month
전북,남원시,부상신고자,명,0,2022,1,month
전북,김제시,사고,건,1,2022,1,month
전북,김제시,사망,명,0,2022,1,month
전북,김제시,부상,명,1,2022,1,month
전북,김제시,중상자,명,1,2022,1,month
전북,김제시,경상자,명,0,2022,1,month
전북,김제시,부상신고자,명,0,2022,1,month
전북,완주군,사고,건,3,2022,1,month
전북,완주군,사망,명,0,2022,1,month
전북,완주군,부상,명,3,2022,1,month
전북,완주군,중상자,명,2,2022,1,month
전북,완주군,경상자,명,1,2022,1,month
전북,완주군,부상신고자,명,0,2022,1,month
전북,진안군,사고,건,0,2022,1,month
전북,진안군,사망,명,0,2022,1,month
전북,진안군,부상,명,0,2022,1,month
전북,진안군,중상자,명,0,2022,1,month
전북,진안군,경상자,명,0,2022,1,month
전북,진안군,부상신고자,명,0,2022,1,month
전북,무주군,사고,건,1,2022,1,month
전북,무주군,사망,명,0,2022,1,month
전북,무주군,부상,명,1,2022,1,month
전북,무주군,중상자,명,0,2022,1,month
전북,무주군,경상자,명,1,2022,1,month
전북,무주군,부상신고자,명,0,2022,1,month
전북,장수군,사고,건,2,2022,1,month
전북,장수군,사망,명,0,2022,1,month
전북,장수군,부상,명,2,2022,1,month
전북,장수군,중상자,명,1,2022,1,month
전북,장수군,경상자,명,1,2022,1,month
전북,장수군,부상신고자,명,0,2022,1,month
전북,임실군,사고,건,0,2022,1,month
전북,임실군,사망,명,0,2022,1,month
전북,임실군,부상,명,0,2022,1,month
전북,임실군,중상자,명,0,2022,1,month
전북,임실군,경상자,명,0,2022,1,month
전북,임실군,부상신고자,명,0,2022,1,month
전북,순창군,사고,건,3,2022,1,month
전북,순창군,사망,명,0,2022,1,month
전북,순창군,부상,명,3,2022,1,month
전북,순창군,중상자,명,1,2022,1,month
전북,순창군,경상자,명,2,2022,1,month
전북,순창군,부상신고자,명,0,2022,1,month
전북,고창군,사고,건,0,2022,1,month
전북,고창군,사망,명,0,2022,1,month
전북,고창군,부상,명,0,2022,1,month
전북,고창군,중상자,명,0,2022,1,month
전북,고창군,경상자,명,0,2022,1,month
전북,고창군,부상신고자,명,0,2022,1,month
전북,부안군,사고,건,3,2022,1,month
전북,부안군,사망,명,0,2022,1,month
전북,부안군,부상,명,4,2022,1,month
전북,부안군,중상자,명,3,2022,1,month
전북,부안군,경상자,명,1,2022,1,month
전북,부안군,부상신고자,명,0,2022,1,month
전북,익산시,사고,건,20,2022,1,month
전북,익산시,사망,명,0,2022,1,month
전북,익산시,부상,명,20,2022,1,month
전북,익산시,중상자,명,9,2022,1,month
전북,익산시,경상자,명,10,2022,1,month
전북,익산시,부상신고자,명,1,2022,1,month
