sido,sigungu,doro,address,crosswalk_id,crosswalk_type,highland,crosswalk_lat,crosswalk_lon,roadnum,crosswalk_width,crosswalk_length,signal,button,sound_signal,bump,braille_block,spotlight,org_code
경기도,이천시,장감로,경기도 이천시 장호원읍 장호원리 350,62,1,N,37.11808874,127.6312509,2,6.0,10.4,Y,N,N,Y,N,Y,4070000
경기도,이천시,장여로,경기도 이천시 장호원읍 장호원리 11-6,63,1,N,37.11835455,127.6331129,3,6.0,10.4,Y,N,N,Y,N,N,4070000
경기도,이천시,장여로,경기도 이천시 장호원읍 노탑리 834-3,65,1,N,37.12160272,127.6308317,5,6.0,18.0,Y,N,N,Y,N,Y,4070000
경기도,이천시,장여로,경기도 이천시 장호원읍 노탑리 831,66,1,N,37.12708186,127.6294287,2,6.0,11.0,Y,N,N,N,N,Y,4070000
경기도,이천시,서동대로,경기도 이천시 장호원읍 어석리 120,71,1,N,37.11457546,127.5823594,5,8.0,20.0,Y,N,N,N,N,Y,4070000
경기도,이천시,서동대로,경기도 이천시 장호원읍 송산리 170-2,72,1,N,37.11371469,127.5918817,7,8.0,32.6,Y,Y,N,N,N,Y,4070000
경기도,이천시,서동대로,경기도 이천시 장호원읍 송산리 681,74,1,N,37.1144137,127.6000025,7,8.0,28.8,Y,Y,N,N,N,Y,4070000
경기도,이천시,서동대로,경기도 이천시 장호원읍 진암리 744,75,1,N,37.115193,127.6100373,6,8.0,36.2,Y,N,N,N,N,Y,4070000
경기도,이천시,서동대로,경기도 이천시 장호원읍 진암리 산26-4,76,1,N,37.11504303,127.6121253,6,8.0,26.8,Y,N,N,N,N,Y,4070000
경기도,이천시,서동대로,경기도 이천시 장호원읍 장호원리 340-11,77,1,N,37.11501586,127.6139961,5,6.0,22.0,Y,Y,N,N,N,Y,4070000
경기도,이천시,서동대로,경기도 이천시 장호원읍 진암리 17-10,78,1,N,37.11515626,127.6157199,7,8.0,24.2,Y,Y,N,Y,N,Y,4070000
경기도,이천시,서동대로,경기도 이천시 장호원읍 진암리 17-10,79,1,N,37.11515626,127.6157199,6,8.0,22.8,Y,Y,N,Y,N,Y,4070000
경기도,이천시,서동대로,경기도 이천시 장호원읍 진암리 18,80,1,N,37.11512622,127.6202831,5,8.0,19.2,Y,Y,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 신하리 489-3,23,1,N,37.25956323,127.4789059,5,8.0,18.0,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 신하리 488-1,24,4,N,37.25886738,127.4810993,6,6.0,22.8,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 신하리 488-1,25,1,N,37.25886738,127.4810993,7,6.0,24.4,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 신하리 555-3,26,1,N,37.25731545,127.4849339,6,8.0,26.0,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 아미리 712-7,27,1,N,37.25054852,127.4826517,7,6.0,22.0,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 아미리 1066,28,4,N,37.24911407,127.4911813,6,8.0,21.8,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 아미리 700-6,29,1,N,37.24823966,127.4912326,6,8.0,21.8,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 가산리 769,30,1,N,37.24217769,127.5010691,7,8.0,25.2,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 가산리 769,31,1,N,37.24217769,127.5010691,7,6.0,24.0,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 가산리 484-1,32,1,N,37.24122501,127.5062917,7,8.0,22.0,Y,N,N,Y,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 응암리 546,33,1,N,37.23936689,127.512449,5,6.0,20.0,Y,N,N,N,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 응암리 538,34,1,N,37.23684118,127.5157161,7,8.0,22.0,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 응암리 166,35,1,N,37.23465089,127.5203021,6,8.0,21.8,Y,N,N,N,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 응암리 316,36,1,N,37.23344593,127.5214613,6,8.0,20.8,Y,N,N,N,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 대월면 장평리 487-1,37,1,N,37.22087646,127.5262871,6,8.0,21.0,Y,N,N,N,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 장호원읍 이황리 625-1,38,1,N,37.16821182,127.5743041,5,8.0,16.4,Y,N,N,N,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 장호원읍 이황리 615,39,1,N,37.16231195,127.5756079,5,8.0,18.8,Y,N,N,N,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 장호원읍 이황리 434-1,40,1,N,37.15286217,127.5772617,4,6.0,16.4,Y,N,N,N,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 장호원읍 이황리 607,41,1,N,37.14937912,127.579329,6,8.0,22.0,Y,N,N,Y,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 장호원읍 이황리 572,42,1,N,37.14270805,127.5936261,6,6.0,20.8,Y,N,N,Y,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 장호원읍 와현리 533-1,44,1,N,37.13541091,127.5995365,5,8.0,21.0,Y,Y,N,Y,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 장호원읍 와현리 584,45,1,N,37.13497997,127.5998834,6,8.0,21.8,Y,Y,N,N,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 장호원읍 송산리 11-1,47,1,N,37.13244233,127.6037896,5,6.0,16.0,Y,N,N,N,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 장호원읍 송산리 2,48,1,N,37.13145444,127.6054812,5,8.0,19.0,Y,N,N,Y,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 장호원읍 진암리 382-3,49,1,N,37.12998468,127.6081595,5,8.0,17.4,Y,Y,N,N,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 장호원읍 진암리 산2-17,50,1,N,37.12785589,127.6124817,6,6.0,23.2,Y,N,N,N,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 장호원읍 장호원리 314-10,51,1,N,37.12298816,127.6160319,5,6.0,20.6,Y,N,N,Y,Y,Y,4070000
경기도,의왕시,경수대로,경기도 의왕시 왕곡동 536,10,1,N,37.332462,126.982101,10,3.0,8.0,Y, , , ,Y, ,4030000
경기도,의왕시,경수대로,경기도 의왕시 왕곡동 산 91-5,11,1,N,37.332866,126.982077,10,3.0,9.0,Y, , , ,Y, ,4030000
경상북도,상주시,상산로,경상북도 상주시 남성동 14-2,10,1,N,36.41428749,128.1586764,4,5.3,20.8,Y, , , ,Y,Y,5110000
경상북도,상주시,상산로,경상북도 상주시 남성동 114-2,11,1,N,36.412958,128.159704,4,5.3,20.8,Y, , , ,Y,Y,5110000
경상북도,상주시,상산로,경상북도 상주시 서성동 185,13,1,N,36.415576,128.1609672,4,5.3,20.8,Y, , , ,N,Y,5110000
경기도,이천시,경충대로,경기도 이천시 신둔면 수광리 439-9,1,1,N,37.3135534,127.3975175,7,8.0,24.8,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 신둔면 수광리 716-9,2,1,N,37.30620895,127.4034327,5,8.0,17.2,Y,N,N,Y,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 신둔면 수광리 716-9,3,1,N,37.30620895,127.4034327,6,8.0,20.2,Y,N,N,Y,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 신둔면 수광리 124-4,4,1,N,37.30366847,127.4056318,5,8.0,18.8,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 사음동 710,5,1,N,37.30021196,127.4077116,7,6.0,22.6,Y,Y,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 사음동 573-6,6,1,N,37.2990158,127.4084272,7,6.0,23.2,Y,Y,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 사음동 546,7,1,N,37.29601878,127.4118981,6,6.0,19.6,Y,Y,N,Y,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 사음동 192-5,8,1,N,37.29432229,127.4185691,6,8.0,19.4,Y,Y,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 사음동 169-1,9,1,N,37.29410445,127.4199376,8,8.0,19.2,Y,Y,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 관고동 218-10,10,1,N,37.28173655,127.4325212,6,8.0,20.8,Y,Y,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 관고동 산52-7,11,1,N,37.28032737,127.4334374,6,8.0,22.8,Y,Y,N,Y,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 관고동 509,12,4,N,37.27757881,127.4355522,6,6.0,22.2,Y,Y,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 중리동 315,13,4,N,37.27629235,127.4369371,7,8.0,23.6,Y,Y,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 중리동 117-6,14,4,N,37.27463819,127.4466311,6,8.0,22.6,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 중리동 36-9,15,4,N,37.27460794,127.4475526,6,8.0,22.6,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 진리동 8,16,4,N,37.27413594,127.4508889,6,6.0,19.6,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 진리동 430-1,17,4,N,37.2733174,127.4533535,6,6.0,19.2,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 진리동 430-1,18,4,N,37.2733174,127.4533535,5,4.0,18.0,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 신하리 88-2,19,4,N,37.26640287,127.4622077,5,4.0,19.2,Y,N,N,Y,Y,N,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 신하리 614-8,20,1,N,37.26332896,127.4718198,6,6.0,20.2,Y,N,N,Y,N,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 신하리 210-3,21,1,N,37.26184895,127.4743992,6,8.0,19.2,Y,N,N,Y,Y,Y,4070000
경기도,이천시,경충대로,경기도 이천시 부발읍 신하리 210-3,22,1,N,37.26184895,127.4743992,4,8.0,17.0,Y,N,N,Y,N,Y,4070000
경기도,여주시,여양2로,경기도 여주시 북내면 당우리  164-2,여주-1114,1,N,37.32961066,127.6791791,2,4.0,7.8,Y, , ,Y,Y,N,5700000
경상북도,상주시,상산로,경상북도 상주시 남성동140-4,3,1,N,36.410244,128.159638,4,5.3,20.8,Y, , , ,Y,Y,5110000
경기도,여주시,외재로,경기도 여주시 북내면 외룡리  302-8,여주-1105,1,N,37.36260049,127.6690472,2,4.8,8.0,Y, , ,N,N,N,5700000
대전광역시,유성구,학하중앙로,대전광역시 유성구 덕명동 154-15,4628,1,N,36.34893028,127.2966991,6,7.5,36.6,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하중앙로,대전광역시 유성구 덕명동 621,4629,1,N,36.34848586,127.2982032,6,7.6,28.5,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하중앙로,대전광역시 유성구 덕명동 621,4631,3,N,36.34839712,127.298498,4,7.5,21.0,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하중앙로,대전광역시 유성구 덕명동 621,4632,1,N,36.34756332,127.2999565,6,7.5,28.2,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하서로,대전광역시 유성구 덕명동 627,4633,1,N,36.3475455,127.3002476,4,7.5,15.5,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하서로,대전광역시 유성구 덕명동 631,4634,1,N,36.3473238,127.2999092,4,7.4,17.0,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하중앙로,대전광역시 유성구 덕명동 621,4635,1,N,36.3473299,127.3001904,6,7.7,29.1,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하중앙로59번길,대전광역시 유성구 덕명동 627,4636,1,N,36.34584277,127.301738,2,5.0,8.0,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하중앙로,대전광역시 유성구 덕명동 621,4637,1,N,36.34589495,127.3015142,5,7.3,21.0,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하중앙로,대전광역시 유성구 덕명동 621,4638,1,N,36.34565891,127.3016945,5,7.5,20.8,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하남로,대전광역시 유성구 덕명동 770,4591,1,N,36.34263545,127.303749,4,7.5,14.7,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하중앙로,대전광역시 유성구 덕명동 770,4592,1,N,36.34265099,127.3040122,5,7.4,20.7,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하서로,대전광역시 유성구 덕명동 781,4601,1,N,36.34439442,127.2986603,2,10.0,6.5,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하로,대전광역시 유성구 계산동 797,4564,1,N,36.33873844,127.3039333,9,7.5,39.2,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하로,대전광역시 유성구 계산동 793,4565,1,N,36.33898657,127.304084,9,7.4,40.1,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하남로,대전광역시 유성구 계산동 793,4566,1,N,36.33876156,127.3042187,3,7.5,13.3,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하중앙로,대전광역시 유성구 계산동 792,4578,1,N,36.34150954,127.3059386,6,7.4,32.6,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하로,대전광역시 유성구 계산동 793,4579,1,N,36.3418355,127.3058,9,7.7,38.2,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하서로,대전광역시 유성구 덕명동 781,4583,1,N,36.34280551,127.299868,2,5.6,7.9,Y, , ,Y,Y,N,6300000
대전광역시,서구,둔산북로,대전광역시 서구 월평동 1527,4528,1,N,36.35584815,127.3766181,4,8.6,13.5,Y, , ,Y,N,N,6300000
대전광역시,서구,둔산북로,대전광역시 서구 월평동 1527,4529,1,N,36.35584815,127.3766181,4,8.6,13.5,Y, , ,Y,N,N,6300000
대전광역시,서구,둔산로,대전광역시 서구 둔산동 1530,4530,1,N,36.35200241,127.3765645,4,5.9,9.6,Y, , ,Y,Y,N,6300000
대전광역시,서구,둔산로,대전광역시 서구 둔산동 1530,4531,1,N,36.3519894,127.3765904,4,5.9,9.6,Y, , ,Y,Y,N,6300000
대전광역시,서구,둔산남로,대전광역시 서구 둔산동 1538,4533,1,N,36.34904084,127.3808966,4,4.7,12.3,Y, , ,Y,Y,N,6300000
대전광역시,서구,둔산남로,대전광역시 서구 둔산동 1538,4534,1,N,36.34903458,127.3807603,4,5.5,15.3,Y, , ,Y,Y,N,6300000
대전광역시,서구,둔산남로,대전광역시 서구 둔산동 1538,4535,2,N,36.34903458,127.3807603,4,4.9,20.7,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하로,대전광역시 유성구 계산동 793,4543,1,N,36.34145227,127.3055599,9,7.5,39.4,Y, , ,Y,Y,N,6300000
대전광역시,유성구,학하중앙로,대전광역시 유성구 계산동 793,4544,1,N,36.34174094,127.3054378,6,7.4,31.1,Y, , ,Y,Y,N,6300000
경상남도,양산시,중앙로,경상남도 양산시 다방동 503-5,양산신-6019,1,N,35.33141791,129.039708,9,8.0,32.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 다방동 503-5,양산신-6019,1,N,35.33141791,129.039708,9,8.0,30.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙우회로,경상남도 양산시 남부동 146-5,양산신-6020,1,N,35.33953833,129.0398178,4,8.0,11.0,Y,N,N,Y,N,N,5380000
경상남도,양산시,중앙우회로,경상남도 양산시 남부동 146-5,양산신-6020,1,N,35.33953833,129.0398178,4,8.0,21.0,Y,N,N,Y,N,N,5380000
경상남도,양산시,중앙우회로,경상남도 양산시 중부동 229-7,양산신-6021,1,N,35.3444988,129.0424421,4,8.0,13.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,하신기3길,경상남도 양산시 북부동 74-1,양산신-6022,1,N,35.347927,129.0456087,3,8.0,11.0,Y,N,N,N,N,N,5380000
경상남도,양산시,명곡로,경상남도 양산시 중앙동 926-2,양산신-6024,1,N,35.340699,129.064593,3,8.0,15.0,Y,N,N,Y,N,N,5380000
경상남도,양산시,명곡로,경상남도 양산시 중앙동 926-2,양산신-6024,1,N,35.340699,129.064593,3,8.0,20.0,Y,N,N,Y,N,N,5380000
경상남도,양산시,명곡로,경상남도 양산시 북부동 788-1,양산신-6025,1,N,35.348146,129.0485801,3,8.0,20.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,명곡로,경상남도 양산시 북부동 788-1,양산신-6025,1,N,35.348146,129.0485801,3,8.0,20.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,명곡로,경상남도 양산시 북부동 788-1,양산신-6025,1,N,35.348146,129.0485801,2,4.0,9.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,명곡로,경상남도 양산시 북부동 654-26,양산신-6026,1,N,35.34747155,129.0499033,2,4.0,11.0,Y,N,N,Y,N,N,5380000
경상남도,양산시,명곡로,경상남도 양산시 북부동 654-26,양산신-6026,1,N,35.34747155,129.0499033,4,8.0,21.0,Y,N,N,Y,N,N,5380000
경상남도,양산시,강변로,경상남도 양산시 남부동 884,양산신-7002,1,N,35.33259685,129.023337,4,8.0,12.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,강변로,경상남도 양산시 남부동 884,양산신-7002,1,N,35.33259685,129.023337,4,8.0,14.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,강변로,경상남도 양산시 남부동 884,양산신-7003,1,N,35.33259685,129.023362,4,8.0,14.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,강변로,경상남도 양산시 남부동 884,양산신-7003,1,N,35.33259685,129.023362,2,4.0,12.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,강변로,경상남도 양산시 중부동 704,양산신-7004,1,N,35.33949081,129.0273431,5,8.0,12.0,Y,N,N,Y,Y,Y,5380000
경상남도,양산시,강변로,경상남도 양산시 중부동 704,양산신-7004,2,N,35.33949081,129.0273431,5,8.0,34.0,Y,N,N,Y,Y,Y,5380000
경상남도,양산시,강변로,경상남도 양산시 중부동 704,양산신-7004,1,N,35.33949081,129.0273431,4,8.0,24.0,Y,N,N,Y,Y,Y,5380000
경상남도,양산시,강변로,경상남도 양산시 중부동 704,양산신-7004,2,N,35.33949081,129.0273431,5,8.0,30.0,Y,N,N,Y,Y,Y,5380000
경상남도,양산시,강변로,경상남도 양산시 중부동 704,양산신-7004,1,N,35.33949081,129.0273431,6,8.0,20.0,Y,N,N,Y,Y,Y,5380000
경상남도,양산시,청운로,경상남도 양산시 물금읍 가촌리 1279-8,양산신-9076,1,N,35.3135016,128.9986725,3,8.0,16.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,양산대로,경상남도 양산시 북부동 154-16,양산신-6007,1,N,35.34858891,129.036332,9,8.0,30.0,Y,N,N,Y,Y,Y,5380000
경상남도,양산시,양산대로,경상남도 양산시 북부동 534-2,양산신-6008,1,N,35.34978967,129.036814,4,8.0,15.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 북부동 138-5,양산신-6009,1,N,35.35100545,129.0416561,2,4.0,14.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 북부동 138-5,양산신-6009,1,N,35.35100545,129.0416561,4,8.0,21.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 북부동 138-5,양산신-6009,1,N,35.35100545,129.0416561,5,8.0,16.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,명곡로,경상남도 양산시 북부동 138-11,양산신-6010,1,N,35.35053746,129.0423336,2,4.0,12.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,명곡로,경상남도 양산시 북부동 138-11,양산신-6010,1,N,35.35053746,129.0423336,2,4.0,13.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,명곡로,경상남도 양산시 북부동 138-11,양산신-6010,1,N,35.35053746,129.0423336,2,4.0,9.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 북부동 706,양산신-6012,1,N,35.34820133,129.0384773,3,8.0,12.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 북부동 706,양산신-6012,1,N,35.34820133,129.0384773,4,8.0,20.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 북부동 706,양산신-6012,1,N,35.34820133,129.0384773,4,8.0,13.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 북부동 706,양산신-6012,1,N,35.34820133,129.0384773,4,8.0,14.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 북부동 706,양산신-6012,1,N,35.34820133,129.0384773,2,4.0,9.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 북부동 706,양산신-6012,1,N,35.34820133,129.0384773,2,4.0,8.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙우회로,경상남도 양산시 북부동 204-11,양산신-6013,1,N,35.34619899,129.041837,3,8.0,22.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙우회로,경상남도 양산시 북부동 204-11,양산신-6013,1,N,35.34619899,129.041837,4,8.0,14.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙우회로,경상남도 양산시 북부동 204-11,양산신-6013,1,N,35.34619899,129.041837,2,4.0,7.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙우회로,경상남도 양산시 중부동 188-6,양산신-6015,1,N,35.34297449,129.0420403,4,8.0,13.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 남부동 400,양산신-6017,1,N,35.33660295,129.0390401,4,8.0,13.0,Y,N,N,N,N,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 다방동 520-3,양산신-6018,1,N,35.33428928,129.0387545,5,8.0,18.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 다방동 520-3,양산신-6018,1,N,35.33428928,129.0387545,4,8.0,15.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,중앙로,경상남도 양산시 다방동 503-5,양산신-6019,1,N,35.33141791,129.039708,5,8.0,19.0,Y,N,N,Y,Y,N,5380000
경상남도,양산시,청운로,경상남도 양산시 물금읍 가촌리 1279-8,양산신-9075,1,N,35.3135016,128.9986725,5,8.0,16.0,Y,N,N,Y,Y,Y,5380000
