sido,sigungu,year,month,minor_injury_count,casualty_count,reported_injury_count,accident_count,fatality_count,serious_injury_count,district_id
강원특별자치도,춘천시,2022,2,12,19,2,19,0,5,42110
강원특별자치도,춘천시,2022,3,12,15,1,14,0,2,42110
강원특별자치도,춘천시,2022,4,10,19,1,20,1,8,42110
강원특별자치도,춘천시,2022,5,15,22,6,22,0,1,42110
강원특별자치도,춘천시,2022,6,15,23,1,23,0,7,42110
강원특별자치도,춘천시,2022,7,11,20,3,19,0,6,42110
강원특별자치도,춘천시,2022,8,16,27,4,27,1,7,42110
강원특별자치도,춘천시,2022,9,5,15,1,15,0,9,42110
강원특별자치도,춘천시,2022,10,27,38,5,35,0,6,42110
강원특별자치도,춘천시,2022,11,5,17,3,17,0,9,42110
강원특별자치도,춘천시,2022,12,12,23,3,22,0,8,42110
강원특별자치도,춘천시,2023,1,10,18,2,16,0,6,42110
강원특별자치도,춘천시,2023,2,8,16,3,15,0,5,42110
강원특별자치도,춘천시,2023,3,12,22,7,21,0,3,42110
강원특별자치도,춘천시,2023,4,6,17,1,16,0,10,42110
강원특별자치도,춘천시,2023,5,19,28,4,25,0,5,42110
강원특별자치도,춘천시,2023,6,4,12,0,12,0,8,42110
강원특별자치도,춘천시,2023,7,12,21,5,21,0,4,42110
강원특별자치도,춘천시,2023,8,7,17,6,17,0,4,42110
강원특별자치도,춘천시,2023,9,7,19,8,19,0,4,42110
강원특별자치도,춘천시,2023,10,11,30,6,29,1,13,42110
강원특별자치도,춘천시,2023,11,8,16,3,17,3,5,42110
강원특별자치도,춘천시,2023,12,15,28,3,27,0,10,42110
강원특별자치도,춘천시,2024,1,4,14,3,14,0,7,42110
강원특별자치도,춘천시,2024,2,2,12,7,12,1,3,42110
강원특별자치도,춘천시,2024,3,5,16,2,16,1,9,42110
강원특별자치도,춘천시,2024,4,9,20,4,20,1,7,42110
강원특별자치도,춘천시,2024,5,13,23,5,23,0,5,42110
강원특별자치도,춘천시,2024,6,7,11,2,11,1,2,42110
강원특별자치도,춘천시,2024,7,10,26,7,26,2,9,42110
강원특별자치도,춘천시,2024,8,6,15,2,15,0,7,42110
강원특별자치도,춘천시,2024,9,11,27,4,27,0,12,42110
강원특별자치도,춘천시,2024,10,11,21,4,20,1,6,42110
강원특별자치도,춘천시,2024,11,11,22,6,22,0,5,42110
강원특별자치도,춘천시,2024,12,7,12,1,12,1,4,42110
강원특별자치도,태백시,2022,1,2,3,0,3,0,1,42190
강원특별자치도,태백시,2022,2,1,2,0,2,0,1,42190
강원특별자치도,태백시,2022,3,0,0,0,0,0,0,42190
강원특별자치도,태백시,2022,4,1,2,0,2,0,1,42190
강원특별자치도,태백시,2022,5,2,3,0,3,0,1,42190
강원특별자치도,태백시,2022,6,0,2,1,2,0,1,42190
강원특별자치도,태백시,2022,7,6,6,0,6,0,0,42190
강원특별자치도,태백시,2022,8,2,4,0,3,0,2,42190
강원특별자치도,태백시,2022,9,0,1,0,1,0,1,42190
강원특별자치도,태백시,2022,10,2,3,1,4,1,0,42190
강원특별자치도,태백시,2022,11,0,2,0,2,0,2,42190
강원특별자치도,태백시,2022,12,2,3,1,4,1,0,42190
강원특별자치도,태백시,2023,1,0,1,0,1,0,1,42190
강원특별자치도,태백시,2023,2,2,4,0,4,0,2,42190
강원특별자치도,태백시,2023,3,3,3,0,3,0,0,42190
강원특별자치도,태백시,2023,4,0,2,1,2,0,1,42190
강원특별자치도,태백시,2023,5,2,2,0,2,0,0,42190
강원특별자치도,태백시,2023,6,5,7,0,7,0,2,42190
강원특별자치도,태백시,2023,7,2,3,0,3,0,1,42190
강원특별자치도,태백시,2023,8,0,6,1,6,0,5,42190
강원특별자치도,태백시,2023,9,4,6,1,6,0,1,42190
강원특별자치도,태백시,2023,10,3,4,0,4,0,1,42190
강원특별자치도,태백시,2023,11,2,3,0,3,0,1,42190
강원특별자치도,태백시,2023,12,2,5,1,5,0,2,42190
강원특별자치도,태백시,2024,1,0,1,0,2,1,1,42190
강원특별자치도,태백시,2024,2,1,1,0,1,0,0,42190
강원특별자치도,태백시,2024,3,1,3,1,3,0,1,42190
강원특별자치도,태백시,2024,4,5,5,0,5,0,0,42190
강원특별자치도,태백시,2024,5,3,4,0,4,0,1,42190
강원특별자치도,태백시,2024,6,2,4,0,4,0,2,42190
강원특별자치도,태백시,2024,7,2,3,0,3,0,1,42190
강원특별자치도,태백시,2024,8,4,6,1,6,0,1,42190
강원특별자치도,태백시,2024,9,2,3,0,3,0,1,42190
강원특별자치도,태백시,2024,10,4,8,0,8,0,4,42190
강원특별자치도,태백시,2024,11,0,3,1,3,0,2,42190
강원특별자치도,태백시,2024,12,1,1,0,1,0,0,42190
강원특별자치도,평창군,2022,1,0,0,0,0,0,0,42760
강원특별자치도,평창군,2022,2,1,1,0,1,0,0,42760
강원특별자치도,평창군,2022,3,0,0,0,0,0,0,42760
강원특별자치도,평창군,2022,4,0,3,0,3,1,3,42760
강원특별자치도,평창군,2022,5,1,1,0,1,0,0,42760
강원특별자치도,평창군,2022,6,1,2,0,2,0,1,42760
강원특별자치도,평창군,2022,7,0,2,1,2,0,1,42760
강원특별자치도,평창군,2022,8,2,2,0,3,1,0,42760
강원특별자치도,평창군,2022,9,3,3,0,3,0,0,42760
강원특별자치도,평창군,2022,10,0,0,0,0,0,0,42760
강원특별자치도,평창군,2022,11,2,3,0,2,0,1,42760
강원특별자치도,평창군,2022,12,1,1,0,1,0,0,42760
강원특별자치도,평창군,2023,1,0,0,0,0,0,0,42760
강원특별자치도,평창군,2023,2,0,0,0,0,0,0,42760
강원특별자치도,평창군,2023,3,0,0,0,0,0,0,42760
강원특별자치도,평창군,2023,4,0,1,0,1,0,1,42760
강원특별자치도,평창군,2023,5,0,1,0,1,0,1,42760
강원특별자치도,평창군,2023,6,2,2,0,2,0,0,42760
강원특별자치도,평창군,2023,7,1,1,0,1,0,0,42760
강원특별자치도,평창군,2023,8,0,1,0,1,0,1,42760
강원특별자치도,평창군,2023,9,0,2,0,2,0,2,42760
강원특별자치도,평창군,2023,10,2,5,0,4,0,3,42760
강원특별자치도,평창군,2023,11,0,0,0,0,0,0,42760
강원특별자치도,평창군,2023,12,3,4,0,4,1,1,42760
강원특별자치도,평창군,2024,1,2,2,0,2,0,0,42760
강원특별자치도,평창군,2024,2,0,0,0,0,0,0,42760
강원특별자치도,평창군,2024,3,1,1,0,1,0,0,42760
강원특별자치도,평창군,2024,4,2,2,0,2,0,0,42760
강원특별자치도,평창군,2024,5,2,2,0,2,0,0,42760
강원특별자치도,평창군,2024,6,0,1,0,1,0,1,42760
강원특별자치도,평창군,2024,7,1,3,0,3,0,2,42760
강원특별자치도,평창군,2024,8,0,0,0,0,0,0,42760
강원특별자치도,평창군,2024,9,1,1,0,1,0,0,42760
강원특별자치도,평창군,2024,10,0,1,0,2,1,1,42760
강원특별자치도,평창군,2024,11,0,4,0,4,0,4,42760
강원특별자치도,평창군,2024,12,0,0,0,1,1,0,42760
강원특별자치도,홍천군,2022,1,4,4,0,3,0,0,42720
강원특별자치도,홍천군,2022,2,1,3,2,3,0,0,42720
강원특별자치도,홍천군,2022,3,2,3,0,3,0,1,42720
강원특별자치도,홍천군,2022,4,0,3,0,3,0,3,42720
강원특별자치도,홍천군,2022,5,1,2,1,2,0,0,42720
강원특별자치도,홍천군,2022,6,1,3,1,2,0,1,42720
강원특별자치도,홍천군,2022,7,2,2,0,2,0,0,42720
강원특별자치도,홍천군,2022,8,3,5,0,4,0,2,42720
강원특별자치도,홍천군,2022,9,6,9,0,9,0,3,42720
강원특별자치도,홍천군,2022,10,2,4,1,5,1,1,42720
강원특별자치도,홍천군,2022,11,0,0,0,1,1,0,42720
강원특별자치도,홍천군,2022,12,2,2,0,2,0,0,42720
강원특별자치도,홍천군,2023,1,3,5,1,5,0,1,42720
강원특별자치도,홍천군,2023,2,0,2,0,2,0,2,42720
강원특별자치도,홍천군,2023,3,4,4,0,4,0,0,42720
강원특별자치도,홍천군,2023,4,3,5,0,5,0,2,42720
강원특별자치도,홍천군,2023,5,3,4,0,4,0,1,42720
강원특별자치도,홍천군,2023,6,0,0,0,0,0,0,42720
강원특별자치도,홍천군,2023,7,2,5,0,5,0,3,42720
강원특별자치도,홍천군,2023,8,1,1,0,2,1,0,42720
강원특별자치도,홍천군,2023,9,2,4,0,4,0,2,42720
강원특별자치도,홍천군,2023,10,1,2,0,3,1,1,42720
강원특별자치도,홍천군,2023,11,0,0,0,0,0,0,42720
강원특별자치도,홍천군,2023,12,1,3,0,3,0,2,42720
강원특별자치도,홍천군,2024,1,1,1,0,1,0,0,42720
강원특별자치도,홍천군,2024,2,2,3,0,2,0,1,42720
강원특별자치도,홍천군,2024,3,0,0,0,0,0,0,42720
강원특별자치도,홍천군,2024,4,0,3,0,2,0,3,42720
강원특별자치도,홍천군,2024,5,1,1,0,1,0,0,42720
강원특별자치도,홍천군,2024,6,0,1,0,1,0,1,42720
강원특별자치도,홍천군,2024,7,2,2,0,2,0,0,42720
강원특별자치도,홍천군,2024,8,1,6,2,7,1,3,42720
강원특별자치도,홍천군,2024,9,0,3,0,3,0,3,42720
강원특별자치도,홍천군,2024,10,1,5,0,5,0,4,42720
강원특별자치도,홍천군,2024,11,2,3,0,3,0,1,42720
강원특별자치도,홍천군,2024,12,0,2,0,2,0,2,42720
강원특별자치도,화천군,2022,1,1,2,0,2,0,1,42790
강원특별자치도,화천군,2022,2,0,0,0,0,0,0,42790
강원특별자치도,화천군,2022,3,0,0,0,0,0,0,42790
강원특별자치도,화천군,2022,4,1,2,1,2,0,0,42790
강원특별자치도,화천군,2022,5,1,2,0,2,0,1,42790
강원특별자치도,화천군,2022,6,0,0,0,0,0,0,42790
강원특별자치도,화천군,2022,7,0,0,0,0,0,0,42790
강원특별자치도,화천군,2022,8,0,0,0,0,0,0,42790
강원특별자치도,화천군,2022,9,0,0,0,0,0,0,42790
강원특별자치도,화천군,2022,10,1,1,0,1,0,0,42790
강원특별자치도,화천군,2022,11,2,3,0,3,0,1,42790
강원특별자치도,화천군,2022,12,0,0,0,1,1,0,42790
강원특별자치도,화천군,2023,1,1,1,0,1,0,0,42790
강원특별자치도,화천군,2023,2,0,0,0,0,0,0,42790
강원특별자치도,화천군,2023,3,0,0,0,0,0,0,42790
강원특별자치도,화천군,2023,4,0,0,0,0,0,0,42790
강원특별자치도,화천군,2023,5,0,1,0,1,0,1,42790
강원특별자치도,화천군,2023,6,1,1,0,1,0,0,42790
강원특별자치도,화천군,2023,7,1,2,0,2,0,1,42790
강원특별자치도,화천군,2023,8,0,0,0,0,0,0,42790
강원특별자치도,화천군,2023,9,0,0,0,0,0,0,42790
강원특별자치도,화천군,2023,10,1,1,0,1,0,0,42790
강원특별자치도,화천군,2023,11,0,0,0,0,0,0,42790
강원특별자치도,화천군,2023,12,0,0,0,0,0,0,42790
강원특별자치도,화천군,2024,1,0,0,0,0,0,0,42790
강원특별자치도,화천군,2024,2,0,1,0,1,0,1,42790
강원특별자치도,화천군,2024,3,0,0,0,0,0,0,42790
강원특별자치도,화천군,2024,4,0,0,0,0,0,0,42790
강원특별자치도,화천군,2024,5,2,5,1,5,0,2,42790
강원특별자치도,화천군,2024,6,0,0,0,0,0,0,42790
강원특별자치도,화천군,2024,7,0,1,0,1,0,1,42790
강원특별자치도,화천군,2024,8,1,2,0,2,0,1,42790
강원특별자치도,화천군,2024,9,1,3,0,3,0,2,42790
강원특별자치도,화천군,2024,10,2,2,0,2,0,0,42790
강원특별자치도,화천군,2024,11,0,1,0,1,0,1,42790
강원특별자치도,화천군,2024,12,0,0,0,0,0,0,42790
강원특별자치도,횡성군,2022,1,1,3,0,5,2,2,42730
강원특별자치도,횡성군,2022,2,0,0,0,0,0,0,42730
강원특별자치도,횡성군,2022,3,2,3,0,2,0,1,42730
강원특별자치도,횡성군,2022,4,0,0,0,0,0,0,42730
강원특별자치도,횡성군,2022,5,1,3,0,3,0,2,42730
강원특별자치도,횡성군,2022,6,1,2,0,2,0,1,42730
강원특별자치도,횡성군,2022,7,1,2,0,2,0,1,42730
강원특별자치도,횡성군,2022,8,2,2,0,1,0,0,42730
강원특별자치도,횡성군,2022,9,3,3,0,3,0,0,42730
강원특별자치도,횡성군,2022,10,1,3,0,2,1,2,42730
강원특별자치도,횡성군,2022,11,0,0,0,0,0,0,42730
강원특별자치도,횡성군,2022,12,0,1,0,1,0,1,42730
강원특별자치도,횡성군,2023,1,0,1,0,1,0,1,42730
강원특별자치도,횡성군,2023,2,1,7,1,7,0,5,42730
강원특별자치도,횡성군,2023,3,1,1,0,2,1,0,42730
강원특별자치도,횡성군,2023,4,0,1,0,1,0,1,42730
강원특별자치도,횡성군,2023,5,0,1,0,1,0,1,42730
강원특별자치도,횡성군,2023,6,0,2,1,2,0,1,42730
강원특별자치도,횡성군,2023,7,2,3,0,3,0,1,42730
강원특별자치도,횡성군,2023,8,1,1,0,1,0,0,42730
강원특별자치도,횡성군,2023,9,3,4,0,4,0,1,42730
강원특별자치도,횡성군,2023,10,0,0,0,0,0,0,42730
강원특별자치도,횡성군,2023,11,2,3,0,5,3,1,42730
강원특별자치도,횡성군,2023,12,2,3,0,4,1,1,42730
강원특별자치도,횡성군,2024,1,1,1,0,1,0,0,42730
강원특별자치도,횡성군,2024,2,1,1,0,1,0,0,42730
강원특별자치도,횡성군,2024,3,0,0,0,0,0,0,42730
강원특별자치도,횡성군,2024,4,2,3,0,3,0,1,42730
강원특별자치도,횡성군,2024,5,0,2,1,2,0,1,42730
강원특별자치도,횡성군,2024,6,1,2,0,2,0,1,42730
강원특별자치도,횡성군,2024,7,3,3,0,3,0,0,42730
강원특별자치도,횡성군,2024,8,2,2,0,2,0,0,42730
강원특별자치도,횡성군,2024,9,2,3,0,3,0,1,42730
강원특별자치도,횡성군,2024,10,1,4,0,4,1,3,42730
강원특별자치도,횡성군,2024,11,0,0,0,0,0,0,42730
강원특별자치도,횡성군,2024,12,0,1,0,1,0,1,42730
경기도,가평군,2022,1,2,3,0,3,0,1,41820
경기도,가평군,2022,2,3,3,0,3,0,0,41820
경기도,가평군,2022,3,1,1,0,1,0,0,41820
경기도,가평군,2022,4,2,7,2,7,0,3,41820
경기도,가평군,2022,5,2,4,0,4,0,2,41820
경기도,가평군,2022,6,3,7,1,7,0,3,41820
경기도,가평군,2022,7,10,13,0,10,0,3,41820
경기도,가평군,2022,8,3,6,0,6,0,3,41820
경기도,가평군,2022,9,2,3,0,3,0,1,41820
경기도,가평군,2022,10,2,7,1,7,0,4,41820
경기도,가평군,2022,11,5,6,0,6,0,1,41820
경기도,가평군,2022,12,3,6,0,6,0,3,41820
경기도,가평군,2023,1,4,6,0,5,0,2,41820
경기도,가평군,2023,2,3,4,0,4,0,1,41820
경기도,가평군,2023,3,3,6,0,5,0,3,41820
경기도,가평군,2023,4,1,4,0,4,0,3,41820
경기도,가평군,2023,5,0,3,2,3,0,1,41820
경기도,가평군,2023,6,2,7,1,7,0,4,41820
경기도,가평군,2023,7,2,4,0,4,0,2,41820
경기도,가평군,2023,8,4,5,0,4,0,1,41820
경기도,가평군,2023,9,5,7,1,9,2,1,41820
경기도,가평군,2023,10,2,3,0,3,0,1,41820
경기도,가평군,2023,11,4,5,0,3,0,1,41820
경기도,가평군,2023,12,2,3,0,3,0,1,41820
경기도,가평군,2024,1,0,0,0,1,1,0,41820
경기도,가평군,2024,2,2,4,0,4,0,2,41820
경기도,가평군,2024,3,2,3,0,2,0,1,41820
경기도,가평군,2024,4,1,3,1,3,0,1,41820
경기도,가평군,2024,5,5,7,1,8,1,1,41820
경기도,가평군,2024,6,2,5,1,5,0,2,41820
경기도,가평군,2024,7,3,4,0,4,0,1,41820
경기도,가평군,2024,8,2,4,1,4,0,1,41820
경기도,가평군,2024,9,2,5,0,7,2,3,41820
경기도,가평군,2024,10,3,5,0,6,1,2,41820
경기도,가평군,2024,11,5,5,0,3,0,0,41820
경기도,가평군,2024,12,1,2,0,2,0,1,41820
경기도,고양시,2022,1,30,50,6,50,1,14,41280
경기도,고양시,2022,2,19,35,0,33,0,16,41280
경기도,고양시,2022,3,22,33,1,33,0,10,41280
경기도,고양시,2022,4,13,27,4,30,4,10,41280
경기도,고양시,2022,5,39,67,4,65,2,24,41280
경기도,고양시,2022,6,30,49,3,50,1,16,41280
경기도,고양시,2022,7,30,48,5,45,0,13,41280
경기도,고양시,2022,8,28,54,8,56,2,18,41280
경기도,고양시,2022,9,40,67,9,65,0,18,41280
경기도,고양시,2022,10,41,77,9,77,1,27,41280
경기도,고양시,2022,11,30,61,10,61,1,21,41280
경기도,고양시,2022,12,34,53,4,56,4,15,41280
경기도,고양시,2023,1,20,38,2,38,1,16,41280
경기도,고양시,2023,2,20,36,4,38,2,12,41280
경기도,고양시,2023,3,29,43,5,39,0,9,41280
경기도,고양시,2023,4,27,44,2,42,1,15,41280
경기도,고양시,2023,5,44,68,5,70,2,19,41280
경기도,고양시,2023,6,31,48,7,46,0,10,41280
경기도,고양시,2023,7,29,49,6,48,0,14,41280
경기도,고양시,2023,8,40,62,4,55,1,18,41280
경기도,고양시,2023,9,32,56,8,58,2,16,41280
경기도,고양시,2023,10,26,51,7,50,1,18,41280
경기도,고양시,2023,11,24,39,5,38,0,10,41280
경기도,고양시,2023,12,35,58,6,56,0,17,41280
경기도,고양시,2024,1,33,60,4,60,1,23,41280
경기도,고양시,2024,2,16,39,4,37,1,19,41280
경기도,고양시,2024,3,30,42,5,42,1,7,41280
경기도,고양시,2024,4,35,64,5,50,0,24,41280
경기도,고양시,2024,5,33,62,6,59,2,23,41280
경기도,고양시,2024,6,20,45,2,45,1,23,41280
경기도,고양시,2024,7,20,28,1,28,0,7,41280
경기도,고양시,2024,8,25,45,3,43,0,17,41280
경기도,고양시,2024,9,23,56,9,55,0,24,41280
경기도,고양시,2024,10,28,62,7,60,1,27,41280
경기도,고양시,2024,11,28,55,8,51,2,19,41280
경기도,고양시,2024,12,16,42,9,43,1,17,41280
경기도,과천시,2022,1,1,1,0,1,0,0,41290
경기도,과천시,2022,2,0,0,0,0,0,0,41290
경기도,과천시,2022,3,1,3,0,3,0,2,41290
경기도,과천시,2022,4,0,0,0,0,0,0,41290
경기도,과천시,2022,5,4,4,0,4,0,0,41290
경기도,과천시,2022,6,1,1,0,1,0,0,41290
경기도,과천시,2022,7,0,1,0,1,0,1,41290
경기도,과천시,2022,8,2,3,0,3,0,1,41290
경기도,과천시,2022,9,3,3,0,3,0,0,41290
경기도,과천시,2022,10,2,2,0,2,0,0,41290
경기도,과천시,2022,11,1,2,0,2,0,1,41290
경기도,과천시,2022,12,0,3,0,4,1,3,41290
경기도,과천시,2023,1,0,1,0,1,0,1,41290
경기도,과천시,2023,2,1,1,0,1,0,0,41290
경기도,과천시,2023,3,1,2,0,2,0,1,41290
경기도,과천시,2023,4,2,2,0,1,0,0,41290
경기도,과천시,2023,5,2,2,0,2,0,0,41290
경기도,과천시,2023,6,2,3,0,3,0,1,41290
경기도,과천시,2023,7,1,3,1,3,0,1,41290
경기도,과천시,2023,8,0,1,0,1,0,1,41290
경기도,과천시,2023,9,1,1,0,2,1,0,41290
경기도,과천시,2023,10,0,1,0,1,0,1,41290
경기도,과천시,2023,11,0,0,0,0,0,0,41290
경기도,과천시,2023,12,1,1,0,1,0,0,41290
경기도,과천시,2024,1,0,0,0,1,1,0,41290
경기도,과천시,2024,2,1,1,0,1,0,0,41290
경기도,과천시,2024,3,2,4,1,4,0,1,41290
경기도,과천시,2024,4,0,2,1,2,0,1,41290
경기도,과천시,2024,5,0,2,0,2,0,2,41290
경기도,과천시,2024,6,4,4,0,3,0,0,41290
경기도,과천시,2024,7,2,2,0,2,0,0,41290
경기도,과천시,2024,8,2,3,0,3,0,1,41290
경기도,과천시,2024,9,0,2,1,2,0,1,41290
경기도,과천시,2024,10,1,3,1,3,0,1,41290
경기도,과천시,2024,11,0,2,0,2,0,2,41290
경기도,과천시,2024,12,0,2,0,2,0,2,41290
경기도,광명시,2022,1,6,11,0,12,1,5,41210
경기도,광명시,2022,2,7,10,0,11,1,3,41210
경기도,광명시,2022,3,12,19,2,18,0,5,41210
경기도,광명시,2022,4,13,17,2,14,0,2,41210
경기도,광명시,2022,5,13,21,1,21,0,7,41210
경기도,광명시,2022,6,6,14,2,14,0,6,41210
경기도,광명시,2022,7,9,10,0,11,1,1,41210
경기도,광명시,2022,8,4,9,1,9,0,4,41210
경기도,광명시,2022,9,9,12,0,12,0,3,41210
경기도,광명시,2022,10,10,13,0,13,1,3,41210
경기도,광명시,2022,11,12,19,0,19,0,7,41210
경기도,광명시,2022,12,9,20,1,13,0,10,41210
경기도,광명시,2023,1,5,11,0,11,0,6,41210
경기도,광명시,2023,2,6,9,1,9,0,2,41210
경기도,광명시,2023,3,8,13,1,13,1,4,41210
경기도,광명시,2023,4,7,20,5,20,1,8,41210
경기도,광명시,2023,5,9,16,1,14,1,6,41210
경기도,광명시,2023,6,19,27,1,22,0,7,41210
경기도,광명시,2023,7,8,13,1,13,0,4,41210
경기도,광명시,2023,8,12,26,2,25,0,12,41210
경기도,광명시,2023,9,7,19,4,19,0,8,41210
경기도,광명시,2023,10,9,11,0,11,0,2,41210
경기도,광명시,2023,11,6,18,6,19,1,6,41210
경기도,광명시,2023,12,10,14,0,15,2,4,41210
경기도,광명시,2024,1,10,19,2,18,0,7,41210
경기도,광명시,2024,2,11,14,0,14,0,3,41210
경기도,광명시,2024,3,8,13,2,12,0,3,41210
경기도,광명시,2024,4,10,14,1,14,0,3,41210
경기도,광명시,2024,5,13,23,1,22,0,9,41210
경기도,광명시,2024,6,7,12,0,12,0,5,41210
경기도,광명시,2024,7,12,22,0,22,0,10,41210
경기도,광명시,2024,8,8,11,1,11,0,2,41210
경기도,광명시,2024,9,11,16,1,16,0,4,41210
경기도,광명시,2024,10,11,17,4,17,0,2,41210
경기도,광명시,2024,11,9,13,3,14,1,1,41210
경기도,광명시,2024,12,14,27,2,29,3,11,41210
경기도,광주시,2022,1,20,38,1,37,0,17,41610
경기도,광주시,2022,2,12,22,3,22,0,7,41610
경기도,광주시,2022,3,18,22,0,22,0,4,41610
경기도,광주시,2022,4,13,25,5,25,0,7,41610
경기도,광주시,2022,5,21,30,2,30,0,7,41610
경기도,광주시,2022,6,14,19,1,19,0,4,41610
경기도,광주시,2022,7,16,31,0,29,0,15,41610
경기도,광주시,2022,8,24,39,4,37,0,11,41610
경기도,광주시,2022,9,14,28,1,28,0,13,41610
경기도,광주시,2022,10,10,26,3,26,0,13,41610
경기도,광주시,2022,11,15,26,2,29,3,9,41610
경기도,광주시,2022,12,27,39,2,40,2,10,41610
경기도,광주시,2023,1,23,37,3,37,2,11,41610
경기도,광주시,2023,2,21,29,1,31,3,7,41610
경기도,광주시,2023,3,17,24,1,24,0,6,41610
경기도,광주시,2023,4,18,26,0,24,0,8,41610
