distance_m,confidence,sido,sigungu,cw_uid,sg_uid
19.244,0.358543,경기도,남양주시,CW_019869,SG_001210
19.244,0.358543,경기도,남양주시,CW_041378,SG_001210
14.373,0.52091,경기도,남양주시,CW_001386,SG_001207
14.373,0.52091,경기도,남양주시,CW_001386,SG_006195
14.373,0.52091,경기도,남양주시,CW_010239,SG_001207
14.373,0.52091,경기도,남양주시,CW_010239,SG_006195
14.373,0.52091,경기도,남양주시,CW_010850,SG_001207
14.373,0.52091,경기도,남양주시,CW_010850,SG_006195
14.373,0.52091,경기도,남양주시,CW_019246,SG_001207
14.373,0.52091,경기도,남양주시,CW_019246,SG_006195
14.373,0.52091,경기도,남양주시,CW_041379,SG_001207
14.373,0.52091,경기도,남양주시,CW_041379,SG_006195
20.608,0.313076,경기도,남양주시,CW_001386,SG_001709
20.608,0.313076,경기도,남양주시,CW_010239,SG_001709
20.608,0.313076,경기도,남양주시,CW_010850,SG_001709
20.608,0.313076,경기도,남양주시,CW_019246,SG_001709
20.608,0.313076,경기도,남양주시,CW_041379,SG_001709
14.373,0.52091,경기도,남양주시,CW_000331,SG_001207
14.373,0.52091,경기도,남양주시,CW_000331,SG_006195
14.373,0.52091,경기도,남양주시,CW_001387,SG_001207
14.373,0.52091,경기도,남양주시,CW_001387,SG_006195
14.373,0.52091,경기도,남양주시,CW_010240,SG_001207
14.373,0.52091,경기도,남양주시,CW_010240,SG_006195
14.373,0.52091,경기도,남양주시,CW_010851,SG_001207
14.373,0.52091,경기도,남양주시,CW_010851,SG_006195
14.373,0.52091,경기도,남양주시,CW_019247,SG_001207
14.373,0.52091,경기도,남양주시,CW_019247,SG_006195
14.373,0.52091,경기도,남양주시,CW_019870,SG_001207
14.373,0.52091,경기도,남양주시,CW_019870,SG_006195
14.373,0.52091,경기도,남양주시,CW_041380,SG_001207
14.373,0.52091,경기도,남양주시,CW_041380,SG_006195
20.608,0.313076,경기도,남양주시,CW_000331,SG_001709
20.608,0.313076,경기도,남양주시,CW_001387,SG_001709
20.608,0.313076,경기도,남양주시,CW_010240,SG_001709
20.608,0.313076,경기도,남양주시,CW_010851,SG_001709
20.608,0.313076,경기도,남양주시,CW_019247,SG_001709
20.608,0.313076,경기도,남양주시,CW_019870,SG_001709
20.608,0.313076,경기도,남양주시,CW_041380,SG_001709
16.574,0.447538,경기도,남양주시,CW_001388,SG_001204
16.574,0.447538,경기도,남양주시,CW_010241,SG_001204
16.574,0.447538,경기도,남양주시,CW_010852,SG_001204
16.574,0.447538,경기도,남양주시,CW_019248,SG_001204
16.574,0.447538,경기도,남양주시,CW_019871,SG_001204
16.574,0.447538,경기도,남양주시,CW_041381,SG_001204
16.574,0.447538,경기도,남양주시,CW_001389,SG_001204
16.574,0.447538,경기도,남양주시,CW_010242,SG_001204
16.574,0.447538,경기도,남양주시,CW_010853,SG_001204
16.574,0.447538,경기도,남양주시,CW_019249,SG_001204
16.574,0.447538,경기도,남양주시,CW_019872,SG_001204
16.574,0.447538,경기도,남양주시,CW_041382,SG_001204
16.574,0.447538,경기도,남양주시,CW_001390,SG_001204
16.574,0.447538,경기도,남양주시,CW_010243,SG_001204
16.574,0.447538,경기도,남양주시,CW_010854,SG_001204
16.574,0.447538,경기도,남양주시,CW_019250,SG_001204
16.574,0.447538,경기도,남양주시,CW_019873,SG_001204
16.574,0.447538,경기도,남양주시,CW_041383,SG_001204
16.574,0.447538,경기도,남양주시,CW_001341,SG_001204
16.574,0.447538,경기도,남양주시,CW_010244,SG_001204
16.574,0.447538,경기도,남양주시,CW_010855,SG_001204
16.574,0.447538,경기도,남양주시,CW_014403,SG_001204
16.574,0.447538,경기도,남양주시,CW_019251,SG_001204
16.574,0.447538,경기도,남양주시,CW_019874,SG_001204
16.574,0.447538,경기도,남양주시,CW_041384,SG_001204
27.678,0.077386,경기도,남양주시,CW_001343,SG_001686
27.678,0.077386,경기도,남양주시,CW_010246,SG_001686
27.678,0.077386,경기도,남양주시,CW_010857,SG_001686
27.678,0.077386,경기도,남양주시,CW_014362,SG_001686
27.678,0.077386,경기도,남양주시,CW_019253,SG_001686
27.678,0.077386,경기도,남양주시,CW_041387,SG_001686
27.678,0.077386,경기도,남양주시,CW_001343,SG_001685
27.678,0.077386,경기도,남양주시,CW_010246,SG_001685
27.678,0.077386,경기도,남양주시,CW_010857,SG_001685
27.678,0.077386,경기도,남양주시,CW_014362,SG_001685
27.678,0.077386,경기도,남양주시,CW_019253,SG_001685
27.678,0.077386,경기도,남양주시,CW_041387,SG_001685
26.481,0.117308,경기도,남양주시,CW_010247,SG_001686
26.481,0.117308,경기도,남양주시,CW_010858,SG_001686
26.481,0.117308,경기도,남양주시,CW_014363,SG_001686
26.481,0.117308,경기도,남양주시,CW_019254,SG_001686
26.481,0.117308,경기도,남양주시,CW_019876,SG_001686
26.481,0.117308,경기도,남양주시,CW_041388,SG_001686
26.481,0.117308,경기도,남양주시,CW_010247,SG_001685
26.481,0.117308,경기도,남양주시,CW_010858,SG_001685
26.481,0.117308,경기도,남양주시,CW_014363,SG_001685
26.481,0.117308,경기도,남양주시,CW_019254,SG_001685
26.481,0.117308,경기도,남양주시,CW_019876,SG_001685
26.481,0.117308,경기도,남양주시,CW_041388,SG_001685
26.481,0.117308,경기도,남양주시,CW_010248,SG_001686
26.481,0.117308,경기도,남양주시,CW_010859,SG_001686
26.481,0.117308,경기도,남양주시,CW_019255,SG_001686
26.481,0.117308,경기도,남양주시,CW_019877,SG_001686
26.481,0.117308,경기도,남양주시,CW_041389,SG_001686
26.481,0.117308,경기도,남양주시,CW_010248,SG_001685
26.481,0.117308,경기도,남양주시,CW_010859,SG_001685
26.481,0.117308,경기도,남양주시,CW_019255,SG_001685
26.481,0.117308,경기도,남양주시,CW_019877,SG_001685
26.481,0.117308,경기도,남양주시,CW_041389,SG_001685
11.768,0.607741,경기도,남양주시,CW_001345,SG_001688
11.768,0.607741,경기도,남양주시,CW_010250,SG_001688
11.768,0.607741,경기도,남양주시,CW_010861,SG_001688
11.768,0.607741,경기도,남양주시,CW_019257,SG_001688
11.768,0.607741,경기도,남양주시,CW_019879,SG_001688
11.768,0.607741,경기도,남양주시,CW_041391,SG_001688
13.469,0.551043,경기도,남양주시,CW_001345,SG_001689
13.469,0.551043,경기도,남양주시,CW_010250,SG_001689
13.469,0.551043,경기도,남양주시,CW_010861,SG_001689
13.469,0.551043,경기도,남양주시,CW_019257,SG_001689
13.469,0.551043,경기도,남양주시,CW_019879,SG_001689
13.469,0.551043,경기도,남양주시,CW_041391,SG_001689
0.0,1.0,경기도,남양주시,CW_001346,SG_001689
0.0,1.0,경기도,남양주시,CW_010251,SG_001689
0.0,1.0,경기도,남양주시,CW_010862,SG_001689
0.0,1.0,경기도,남양주시,CW_014376,SG_001689
0.0,1.0,경기도,남양주시,CW_019258,SG_001689
0.0,1.0,경기도,남양주시,CW_019880,SG_001689
0.0,1.0,경기도,남양주시,CW_041275,SG_001689
1.796,0.940131,경기도,남양주시,CW_001346,SG_001688
1.796,0.940131,경기도,남양주시,CW_010251,SG_001688
1.796,0.940131,경기도,남양주시,CW_010862,SG_001688
1.796,0.940131,경기도,남양주시,CW_014376,SG_001688
1.796,0.940131,경기도,남양주시,CW_019258,SG_001688
1.796,0.940131,경기도,남양주시,CW_019880,SG_001688
1.796,0.940131,경기도,남양주시,CW_041275,SG_001688
9.819,0.672716,경기도,남양주시,CW_001348,SG_001705
9.819,0.672716,경기도,남양주시,CW_001348,SG_006216
9.819,0.672716,경기도,남양주시,CW_010253,SG_001705
9.819,0.672716,경기도,남양주시,CW_010253,SG_006216
9.819,0.672716,경기도,남양주시,CW_010864,SG_001705
9.819,0.672716,경기도,남양주시,CW_010864,SG_006216
9.819,0.672716,경기도,남양주시,CW_014454,SG_001705
9.819,0.672716,경기도,남양주시,CW_014454,SG_006216
9.819,0.672716,경기도,남양주시,CW_019260,SG_001705
9.819,0.672716,경기도,남양주시,CW_019260,SG_006216
9.819,0.672716,경기도,남양주시,CW_019882,SG_001705
9.819,0.672716,경기도,남양주시,CW_019882,SG_006216
9.819,0.672716,경기도,남양주시,CW_041277,SG_001705
9.819,0.672716,경기도,남양주시,CW_041277,SG_006216
3.348,0.888384,경기도,남양주시,CW_001349,SG_001706
3.348,0.888384,경기도,남양주시,CW_010254,SG_001706
3.348,0.888384,경기도,남양주시,CW_010865,SG_001706
3.348,0.888384,경기도,남양주시,CW_019261,SG_001706
3.348,0.888384,경기도,남양주시,CW_019883,SG_001706
3.348,0.888384,경기도,남양주시,CW_041278,SG_001706
10.054,0.664854,경기도,남양주시,CW_001350,SG_001694
10.054,0.664854,경기도,남양주시,CW_010255,SG_001694
10.054,0.664854,경기도,남양주시,CW_010866,SG_001694
10.054,0.664854,경기도,남양주시,CW_014427,SG_001694
10.054,0.664854,경기도,남양주시,CW_019262,SG_001694
10.054,0.664854,경기도,남양주시,CW_019884,SG_001694
10.054,0.664854,경기도,남양주시,CW_041280,SG_001694
11.867,0.604439,경기도,남양주시,CW_001350,SG_001695
11.867,0.604439,경기도,남양주시,CW_010255,SG_001695
11.867,0.604439,경기도,남양주시,CW_010866,SG_001695
11.867,0.604439,경기도,남양주시,CW_014427,SG_001695
11.867,0.604439,경기도,남양주시,CW_019262,SG_001695
11.867,0.604439,경기도,남양주시,CW_019884,SG_001695
11.867,0.604439,경기도,남양주시,CW_041280,SG_001695
27.396,0.086793,경기도,남양주시,CW_010256,SG_001695
27.396,0.086793,경기도,남양주시,CW_010867,SG_001695
27.396,0.086793,경기도,남양주시,CW_019208,SG_001695
27.396,0.086793,경기도,남양주시,CW_019885,SG_001695
27.396,0.086793,경기도,남양주시,CW_041281,SG_001695
28.631,0.045638,경기도,남양주시,CW_010256,SG_001694
28.631,0.045638,경기도,남양주시,CW_010867,SG_001694
28.631,0.045638,경기도,남양주시,CW_019208,SG_001694
28.631,0.045638,경기도,남양주시,CW_019885,SG_001694
28.631,0.045638,경기도,남양주시,CW_041281,SG_001694
2.874,0.904192,경기도,남양주시,CW_002455,SG_001257
2.874,0.904192,경기도,남양주시,CW_002455,SG_006194
2.874,0.904192,경기도,남양주시,CW_010260,SG_001257
2.874,0.904192,경기도,남양주시,CW_010260,SG_006194
2.874,0.904192,경기도,남양주시,CW_010877,SG_001257
2.874,0.904192,경기도,남양주시,CW_010877,SG_006194
2.874,0.904192,경기도,남양주시,CW_019266,SG_001257
2.874,0.904192,경기도,남양주시,CW_019266,SG_006194
2.874,0.904192,경기도,남양주시,CW_041401,SG_001257
2.874,0.904192,경기도,남양주시,CW_041401,SG_006194
3.031,0.898965,경기도,남양주시,CW_002456,SG_001257
3.031,0.898965,경기도,남양주시,CW_002456,SG_006194
3.031,0.898965,경기도,남양주시,CW_010261,SG_001257
3.031,0.898965,경기도,남양주시,CW_010261,SG_006194
3.031,0.898965,경기도,남양주시,CW_010878,SG_001257
3.031,0.898965,경기도,남양주시,CW_010878,SG_006194
3.031,0.898965,경기도,남양주시,CW_014356,SG_001257
3.031,0.898965,경기도,남양주시,CW_014356,SG_006194
3.031,0.898965,경기도,남양주시,CW_019267,SG_001257
3.031,0.898965,경기도,남양주시,CW_019267,SG_006194
3.031,0.898965,경기도,남양주시,CW_019893,SG_001257
3.031,0.898965,경기도,남양주시,CW_019893,SG_006194
3.031,0.898965,경기도,남양주시,CW_041402,SG_001257
3.031,0.898965,경기도,남양주시,CW_041402,SG_006194
0.0,1.0,경기도,남양주시,CW_002459,SG_001208
0.0,1.0,경기도,남양주시,CW_010264,SG_001208
0.0,1.0,경기도,남양주시,CW_010881,SG_001208
0.0,1.0,경기도,남양주시,CW_014373,SG_001208
0.0,1.0,경기도,남양주시,CW_019270,SG_001208
0.0,1.0,경기도,남양주시,CW_019896,SG_001208
0.0,1.0,경기도,남양주시,CW_041405,SG_001208
9.316,0.689472,경기도,남양주시,CW_010270,SG_001703
9.316,0.689472,경기도,남양주시,CW_010887,SG_001703
9.316,0.689472,경기도,남양주시,CW_019276,SG_001703
9.316,0.689472,경기도,남양주시,CW_019902,SG_001703
9.316,0.689472,경기도,남양주시,CW_041412,SG_001703
22.794,0.24019,경기도,남양주시,CW_002465,SG_001223
22.794,0.24019,경기도,남양주시,CW_010271,SG_001223
22.794,0.24019,경기도,남양주시,CW_010888,SG_001223
22.794,0.24019,경기도,남양주시,CW_019277,SG_001223
22.794,0.24019,경기도,남양주시,CW_019903,SG_001223
22.794,0.24019,경기도,남양주시,CW_041413,SG_001223
1.454,0.951541,경기도,남양주시,CW_001368,SG_001702
1.454,0.951541,경기도,남양주시,CW_010275,SG_001702
1.454,0.951541,경기도,남양주시,CW_010892,SG_001702
1.454,0.951541,경기도,남양주시,CW_019281,SG_001702
1.454,0.951541,경기도,남양주시,CW_019907,SG_001702
1.454,0.951541,경기도,남양주시,CW_041417,SG_001702
7.188,0.760385,경기도,남양주시,CW_001369,SG_001703
7.188,0.760385,경기도,남양주시,CW_010276,SG_001703
7.188,0.760385,경기도,남양주시,CW_010893,SG_001703
7.188,0.760385,경기도,남양주시,CW_014343,SG_001703
7.188,0.760385,경기도,남양주시,CW_019282,SG_001703
7.188,0.760385,경기도,남양주시,CW_019908,SG_001703
7.188,0.760385,경기도,남양주시,CW_041418,SG_001703
14.437,0.518768,경기도,남양주시,CW_001372,SG_001707
14.437,0.518768,경기도,남양주시,CW_001372,SG_006208
14.437,0.518768,경기도,남양주시,CW_010279,SG_001707
14.437,0.518768,경기도,남양주시,CW_010279,SG_006208
14.437,0.518768,경기도,남양주시,CW_010896,SG_001707
14.437,0.518768,경기도,남양주시,CW_010896,SG_006208
14.437,0.518768,경기도,남양주시,CW_014401,SG_001707
14.437,0.518768,경기도,남양주시,CW_014401,SG_006208
14.437,0.518768,경기도,남양주시,CW_019285,SG_001707
14.437,0.518768,경기도,남양주시,CW_019285,SG_006208
14.437,0.518768,경기도,남양주시,CW_019911,SG_001707
14.437,0.518768,경기도,남양주시,CW_019911,SG_006208
14.437,0.518768,경기도,남양주시,CW_041421,SG_001707
14.437,0.518768,경기도,남양주시,CW_041421,SG_006208
14.78,0.50734,경기도,남양주시,CW_001372,SG_004003
14.78,0.50734,경기도,남양주시,CW_001372,SG_006210
14.78,0.50734,경기도,남양주시,CW_010279,SG_004003
14.78,0.50734,경기도,남양주시,CW_010279,SG_006210
14.78,0.50734,경기도,남양주시,CW_010896,SG_004003
14.78,0.50734,경기도,남양주시,CW_010896,SG_006210
14.78,0.50734,경기도,남양주시,CW_014401,SG_004003
14.78,0.50734,경기도,남양주시,CW_014401,SG_006210
14.78,0.50734,경기도,남양주시,CW_019285,SG_004003
14.78,0.50734,경기도,남양주시,CW_019285,SG_006210
14.78,0.50734,경기도,남양주시,CW_019911,SG_004003
14.78,0.50734,경기도,남양주시,CW_019911,SG_006210
14.78,0.50734,경기도,남양주시,CW_041421,SG_004003
14.78,0.50734,경기도,남양주시,CW_041421,SG_006210
12.689,0.57703,경기도,남양주시,CW_001373,SG_001708
12.689,0.57703,경기도,남양주시,CW_001373,SG_006211
12.689,0.57703,경기도,남양주시,CW_010280,SG_001708
12.689,0.57703,경기도,남양주시,CW_010280,SG_006211
12.689,0.57703,경기도,남양주시,CW_010897,SG_001708
12.689,0.57703,경기도,남양주시,CW_010897,SG_006211
12.689,0.57703,경기도,남양주시,CW_019286,SG_001708
12.689,0.57703,경기도,남양주시,CW_019286,SG_006211
12.689,0.57703,경기도,남양주시,CW_019912,SG_001708
12.689,0.57703,경기도,남양주시,CW_019912,SG_006211
12.689,0.57703,경기도,남양주시,CW_041363,SG_001708
12.689,0.57703,경기도,남양주시,CW_041363,SG_006211
12.689,0.57703,경기도,남양주시,CW_001373,SG_004003
12.689,0.57703,경기도,남양주시,CW_001373,SG_006210
12.689,0.57703,경기도,남양주시,CW_010280,SG_004003
12.689,0.57703,경기도,남양주시,CW_010280,SG_006210
12.689,0.57703,경기도,남양주시,CW_010897,SG_004003
12.689,0.57703,경기도,남양주시,CW_010897,SG_006210
12.689,0.57703,경기도,남양주시,CW_019286,SG_004003
12.689,0.57703,경기도,남양주시,CW_019286,SG_006210
12.689,0.57703,경기도,남양주시,CW_019912,SG_004003
12.689,0.57703,경기도,남양주시,CW_019912,SG_006210
12.689,0.57703,경기도,남양주시,CW_041363,SG_004003
12.689,0.57703,경기도,남양주시,CW_041363,SG_006210
2.176,0.927477,경기도,남양주시,CW_001374,SG_001206
2.176,0.927477,경기도,남양주시,CW_010281,SG_001206
2.176,0.927477,경기도,남양주시,CW_010898,SG_001206
2.176,0.927477,경기도,남양주시,CW_014360,SG_001206
2.176,0.927477,경기도,남양주시,CW_019287,SG_001206
2.176,0.927477,경기도,남양주시,CW_019913,SG_001206
2.176,0.927477,경기도,남양주시,CW_041364,SG_001206
20.501,0.31663,경기도,남양주시,CW_001374,SG_003989
20.501,0.31663,경기도,남양주시,CW_010281,SG_003989
20.501,0.31663,경기도,남양주시,CW_010898,SG_003989
20.501,0.31663,경기도,남양주시,CW_014360,SG_003989
20.501,0.31663,경기도,남양주시,CW_019287,SG_003989
20.501,0.31663,경기도,남양주시,CW_019913,SG_003989
20.501,0.31663,경기도,남양주시,CW_041364,SG_003989
15.103,0.496554,경기도,남양주시,CW_010282,SG_001707
15.103,0.496554,경기도,남양주시,CW_010282,SG_006208
15.103,0.496554,경기도,남양주시,CW_010899,SG_001707
15.103,0.496554,경기도,남양주시,CW_010899,SG_006208
15.103,0.496554,경기도,남양주시,CW_014426,SG_001707
15.103,0.496554,경기도,남양주시,CW_014426,SG_006208
15.103,0.496554,경기도,남양주시,CW_019288,SG_001707
15.103,0.496554,경기도,남양주시,CW_019288,SG_006208
15.103,0.496554,경기도,남양주시,CW_019858,SG_001707
15.103,0.496554,경기도,남양주시,CW_019858,SG_006208
15.103,0.496554,경기도,남양주시,CW_041365,SG_001707
15.103,0.496554,경기도,남양주시,CW_041365,SG_006208
15.431,0.48562,경기도,남양주시,CW_010282,SG_004003
15.431,0.48562,경기도,남양주시,CW_010282,SG_006210
15.431,0.48562,경기도,남양주시,CW_010899,SG_004003
15.431,0.48562,경기도,남양주시,CW_010899,SG_006210
15.431,0.48562,경기도,남양주시,CW_014426,SG_004003
15.431,0.48562,경기도,남양주시,CW_014426,SG_006210
15.431,0.48562,경기도,남양주시,CW_019288,SG_004003
15.431,0.48562,경기도,남양주시,CW_019288,SG_006210
15.431,0.48562,경기도,남양주시,CW_019858,SG_004003
15.431,0.48562,경기도,남양주시,CW_019858,SG_006210
15.431,0.48562,경기도,남양주시,CW_041365,SG_004003
15.431,0.48562,경기도,남양주시,CW_041365,SG_006210
3.089,0.897026,경기도,남양주시,CW_000330,SG_001206
3.089,0.897026,경기도,남양주시,CW_001375,SG_001206
3.089,0.897026,경기도,남양주시,CW_010283,SG_001206
3.089,0.897026,경기도,남양주시,CW_010900,SG_001206
3.089,0.897026,경기도,남양주시,CW_019289,SG_001206
3.089,0.897026,경기도,남양주시,CW_019859,SG_001206
3.089,0.897026,경기도,남양주시,CW_041366,SG_001206
18.807,0.373113,경기도,남양주시,CW_000330,SG_003989
18.807,0.373113,경기도,남양주시,CW_001375,SG_003989
18.807,0.373113,경기도,남양주시,CW_010283,SG_003989
18.807,0.373113,경기도,남양주시,CW_010900,SG_003989
18.807,0.373113,경기도,남양주시,CW_019289,SG_003989
18.807,0.373113,경기도,남양주시,CW_019859,SG_003989
18.807,0.373113,경기도,남양주시,CW_041366,SG_003989
0.0,1.0,경기도,남양주시,CW_002443,SG_001339
0.0,1.0,경기도,남양주시,CW_002443,SG_006167
0.0,1.0,경기도,남양주시,CW_010294,SG_001339
0.0,1.0,경기도,남양주시,CW_010294,SG_006167
0.0,1.0,경기도,남양주시,CW_010919,SG_001339
0.0,1.0,경기도,남양주시,CW_010919,SG_006167
0.0,1.0,경기도,남양주시,CW_014397,SG_001339
0.0,1.0,경기도,남양주시,CW_014397,SG_006167
0.0,1.0,경기도,남양주시,CW_019302,SG_001339
0.0,1.0,경기도,남양주시,CW_019302,SG_006167
0.0,1.0,경기도,남양주시,CW_019931,SG_001339
0.0,1.0,경기도,남양주시,CW_019931,SG_006167
0.0,1.0,경기도,남양주시,CW_041439,SG_001339
0.0,1.0,경기도,남양주시,CW_041439,SG_006167
11.34,0.621993,경기도,남양주시,CW_010295,SG_001253
11.34,0.621993,경기도,남양주시,CW_010920,SG_001253
11.34,0.621993,경기도,남양주시,CW_014371,SG_001253
11.34,0.621993,경기도,남양주시,CW_019303,SG_001253
11.34,0.621993,경기도,남양주시,CW_019932,SG_001253
11.34,0.621993,경기도,남양주시,CW_041440,SG_001253
26.354,0.121528,경기도,남양주시,CW_002445,SG_001341
26.354,0.121528,경기도,남양주시,CW_002445,SG_006180
26.354,0.121528,경기도,남양주시,CW_010298,SG_001341
26.354,0.121528,경기도,남양주시,CW_010298,SG_006180
26.354,0.121528,경기도,남양주시,CW_010923,SG_001341
26.354,0.121528,경기도,남양주시,CW_010923,SG_006180
26.354,0.121528,경기도,남양주시,CW_019306,SG_001341
26.354,0.121528,경기도,남양주시,CW_019306,SG_006180
26.354,0.121528,경기도,남양주시,CW_019935,SG_001341
26.354,0.121528,경기도,남양주시,CW_019935,SG_006180
26.354,0.121528,경기도,남양주시,CW_041443,SG_001341
26.354,0.121528,경기도,남양주시,CW_041443,SG_006180
26.354,0.121528,경기도,남양주시,CW_002445,SG_001340
26.354,0.121528,경기도,남양주시,CW_010298,SG_001340
26.354,0.121528,경기도,남양주시,CW_010923,SG_001340
26.354,0.121528,경기도,남양주시,CW_019306,SG_001340
26.354,0.121528,경기도,남양주시,CW_019935,SG_001340
26.354,0.121528,경기도,남양주시,CW_041443,SG_001340
17.026,0.432472,경기도,남양주시,CW_002447,SG_001342
17.026,0.432472,경기도,남양주시,CW_002447,SG_006181
17.026,0.432472,경기도,남양주시,CW_010300,SG_001342
17.026,0.432472,경기도,남양주시,CW_010300,SG_006181
17.026,0.432472,경기도,남양주시,CW_010925,SG_001342
17.026,0.432472,경기도,남양주시,CW_010925,SG_006181
17.026,0.432472,경기도,남양주시,CW_014341,SG_001342
17.026,0.432472,경기도,남양주시,CW_014341,SG_006181
17.026,0.432472,경기도,남양주시,CW_019308,SG_001342
17.026,0.432472,경기도,남양주시,CW_019308,SG_006181
17.026,0.432472,경기도,남양주시,CW_019937,SG_001342
17.026,0.432472,경기도,남양주시,CW_019937,SG_006181
17.026,0.432472,경기도,남양주시,CW_041445,SG_001342
17.026,0.432472,경기도,남양주시,CW_041445,SG_006181
17.026,0.432472,경기도,남양주시,CW_002447,SG_001282
17.026,0.432472,경기도,남양주시,CW_002447,SG_006182
17.026,0.432472,경기도,남양주시,CW_010300,SG_001282
17.026,0.432472,경기도,남양주시,CW_010300,SG_006182
17.026,0.432472,경기도,남양주시,CW_010925,SG_001282
17.026,0.432472,경기도,남양주시,CW_010925,SG_006182
17.026,0.432472,경기도,남양주시,CW_014341,SG_001282
17.026,0.432472,경기도,남양주시,CW_014341,SG_006182
17.026,0.432472,경기도,남양주시,CW_019308,SG_001282
17.026,0.432472,경기도,남양주시,CW_019308,SG_006182
17.026,0.432472,경기도,남양주시,CW_019937,SG_001282
17.026,0.432472,경기도,남양주시,CW_019937,SG_006182
17.026,0.432472,경기도,남양주시,CW_041445,SG_001282
17.026,0.432472,경기도,남양주시,CW_041445,SG_006182
21.476,0.284132,경기도,남양주시,CW_002448,SG_001342
21.476,0.284132,경기도,남양주시,CW_002448,SG_006181
21.476,0.284132,경기도,남양주시,CW_010301,SG_001342
21.476,0.284132,경기도,남양주시,CW_010301,SG_006181
21.476,0.284132,경기도,남양주시,CW_010926,SG_001342
21.476,0.284132,경기도,남양주시,CW_010926,SG_006181
21.476,0.284132,경기도,남양주시,CW_014398,SG_001342
21.476,0.284132,경기도,남양주시,CW_014398,SG_006181
21.476,0.284132,경기도,남양주시,CW_019309,SG_001342
21.476,0.284132,경기도,남양주시,CW_019309,SG_006181
21.476,0.284132,경기도,남양주시,CW_019938,SG_001342
21.476,0.284132,경기도,남양주시,CW_019938,SG_006181
21.476,0.284132,경기도,남양주시,CW_041446,SG_001342
21.476,0.284132,경기도,남양주시,CW_041446,SG_006181
21.476,0.284132,경기도,남양주시,CW_002448,SG_001282
21.476,0.284132,경기도,남양주시,CW_002448,SG_006182
21.476,0.284132,경기도,남양주시,CW_010301,SG_001282
21.476,0.284132,경기도,남양주시,CW_010301,SG_006182
21.476,0.284132,경기도,남양주시,CW_010926,SG_001282
21.476,0.284132,경기도,남양주시,CW_010926,SG_006182
21.476,0.284132,경기도,남양주시,CW_014398,SG_001282
21.476,0.284132,경기도,남양주시,CW_014398,SG_006182
21.476,0.284132,경기도,남양주시,CW_019309,SG_001282
21.476,0.284132,경기도,남양주시,CW_019309,SG_006182
21.476,0.284132,경기도,남양주시,CW_019938,SG_001282
21.476,0.284132,경기도,남양주시,CW_019938,SG_006182
21.476,0.284132,경기도,남양주시,CW_041446,SG_001282
21.476,0.284132,경기도,남양주시,CW_041446,SG_006182
19.701,0.343288,경기도,남양주시,CW_010302,SG_005290
19.701,0.343288,경기도,남양주시,CW_010927,SG_005290
19.701,0.343288,경기도,남양주시,CW_014399,SG_005290
19.701,0.343288,경기도,남양주시,CW_019310,SG_005290
19.701,0.343288,경기도,남양주시,CW_019939,SG_005290
19.701,0.343288,경기도,남양주시,CW_041447,SG_005290
19.701,0.343288,경기도,남양주시,CW_010302,SG_001221
19.701,0.343288,경기도,남양주시,CW_010927,SG_001221
19.701,0.343288,경기도,남양주시,CW_014399,SG_001221
19.701,0.343288,경기도,남양주시,CW_019310,SG_001221
19.701,0.343288,경기도,남양주시,CW_019939,SG_001221
19.701,0.343288,경기도,남양주시,CW_041447,SG_001221
14.343,0.521896,경기도,남양주시,CW_002449,SG_001220
14.343,0.521896,경기도,남양주시,CW_010303,SG_001220
14.343,0.521896,경기도,남양주시,CW_010928,SG_001220
14.343,0.521896,경기도,남양주시,CW_014450,SG_001220
14.343,0.521896,경기도,남양주시,CW_019311,SG_001220
14.343,0.521896,경기도,남양주시,CW_019940,SG_001220
14.343,0.521896,경기도,남양주시,CW_041448,SG_001220
24.407,0.186447,경기도,남양주시,CW_000328,SG_001224
24.407,0.186447,경기도,남양주시,CW_002452,SG_001224
24.407,0.186447,경기도,남양주시,CW_010306,SG_001224
24.407,0.186447,경기도,남양주시,CW_010931,SG_001224
24.407,0.186447,경기도,남양주시,CW_019314,SG_001224
24.407,0.186447,경기도,남양주시,CW_019942,SG_001224
24.407,0.186447,경기도,남양주시,CW_041392,SG_001224
24.407,0.186447,경기도,남양주시,CW_000328,SG_001225
24.407,0.186447,경기도,남양주시,CW_000328,SG_006187
24.407,0.186447,경기도,남양주시,CW_002452,SG_001225
24.407,0.186447,경기도,남양주시,CW_002452,SG_006187
24.407,0.186447,경기도,남양주시,CW_010306,SG_001225
24.407,0.186447,경기도,남양주시,CW_010306,SG_006187
24.407,0.186447,경기도,남양주시,CW_010931,SG_001225
24.407,0.186447,경기도,남양주시,CW_010931,SG_006187
24.407,0.186447,경기도,남양주시,CW_019314,SG_001225
24.407,0.186447,경기도,남양주시,CW_019314,SG_006187
24.407,0.186447,경기도,남양주시,CW_019942,SG_001225
24.407,0.186447,경기도,남양주시,CW_019942,SG_006187
24.407,0.186447,경기도,남양주시,CW_041392,SG_001225
24.407,0.186447,경기도,남양주시,CW_041392,SG_006187
0.0,1.0,경기도,남양주시,CW_002734,SG_002622
0.0,1.0,경기도,남양주시,CW_009093,SG_002622
0.0,1.0,경기도,남양주시,CW_010315,SG_002622
0.0,1.0,경기도,남양주시,CW_010944,SG_002622
0.0,1.0,경기도,남양주시,CW_014417,SG_002622
0.0,1.0,경기도,남양주시,CW_017909,SG_002622
