sido,sigungu,road_type,road_direction,address,signal_lat,signal_lon,road_shape,is_main_road,signal_type,has_ped_button,has_time_show,has_sound_signal,org_code,sg_uid
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동촌리 758,35.98729044,127.0863641,2,1,2,0,0,0,4681000,SG_015007
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동촌리 759,35.98609105,127.0874934,2,0,2,0,0,0,4681000,SG_015008
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동촌리 759,35.98601377,127.0874934,2,0,2,0,0,0,4681000,SG_015009
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 광암리 1477,35.98021115,127.0863733,2,1,2,0,0,0,4681000,SG_015010
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 광암리 1473,35.97915292,127.0840038,2,0,2,0,0,0,4681000,SG_015011
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 광암리 1473,35.97911081,127.0840038,2,0,2,0,0,0,4681000,SG_015012
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동촌리 763,35.97726939,127.0792264,2,1,2,0,0,0,4681000,SG_015013
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동촌리 765,35.97435876,127.0811629,2,0,2,0,0,0,4681000,SG_015014
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 광암리 1475,35.9757865,127.081123,2,1,2,0,0,0,4681000,SG_015015
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동촌리 763,35.97726939,127.0792264,2,0,2,0,0,0,4681000,SG_015016
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동촌리 768,35.97347111,127.0755192,2,0,2,0,0,0,4681000,SG_015017
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 모현동2가 720,35.95300685,126.9357481,2,0,2,0,1,0,4681000,SG_015018
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 모현동2가 674,35.95266488,126.9376784,2,0,2,0,1,0,4681000,SG_015019
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 273-11,35.950212,126.9711561,2,1,2,0,1,0,4681000,SG_015020
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 273-11,35.95027203,126.9711561,2,1,2,0,1,0,4681000,SG_015021
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 모현동1가 245-3,35.94323563,126.9425419,2,1,2,0,1,0,4681000,SG_015022
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 모현동1가 245-3,35.94323563,126.9425527,2,1,2,0,1,0,4681000,SG_015023
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 모현동1가 811,35.94656073,126.9337137,2,1,2,0,1,0,4681000,SG_015024
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 황등면 율촌리 913,36.02844772,126.9591359,2,1,2,0,1,0,4681000,SG_015025
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 황등면 율촌리 913,36.02844772,126.9591601,2,1,2,0,1,0,4681000,SG_015026
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 함열읍 다송리 909,36.03021177,126.9608713,2,1,2,0,1,0,4681000,SG_015027
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 함열읍 와리 251-4,36.07912682,126.9625049,2,0,2,0,1,0,4681000,SG_015028
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 함열읍 와리 263-4,36.07837437,126.9627183,2,1,2,0,1,0,4681000,SG_015029
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 함열읍 와리 263-5,36.07821871,126.9626986,2,1,2,0,1,0,4681000,SG_015030
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 함열읍 와리 198-1,36.07792087,126.9642533,2,0,2,0,1,0,4681000,SG_015031
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 함열읍 와리 263-2,36.07837304,126.9623804,2,1,2,0,1,0,4681000,SG_015032
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 송학동 401-24,35.9366304,126.9301777,2,0,2,0,0,0,4681000,SG_015033
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 송학동 401-25,35.93604172,126.9325135,2,0,2,0,0,0,4681000,SG_015034
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 송학동 883-3,35.93645567,126.9304862,2,1,2,0,0,0,4681000,SG_015035
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 송학동 883-4,35.93656099,126.9305227,2,1,2,0,0,0,4681000,SG_015036
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 송학동 222-22,35.94360852,126.9354266,2,0,2,0,1,0,4681000,SG_015037
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동촌리 687,35.98606772,127.0845744,2,0,2,0,0,0,4681000,SG_015038
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동촌리 687,35.9860026,127.0845744,2,0,2,0,0,0,4681000,SG_015039
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동촌리 116-14,35.98993379,127.0822095,2,0,2,0,1,0,4681000,SG_015040
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동촌리 119-10,35.98981866,127.0829784,2,0,2,0,1,0,4681000,SG_015041
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 왕궁면 동촌리 680,35.98779672,127.0826777,2,0,2,0,1,0,4681000,SG_015042
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 평화동 377-4,35.93260777,126.9422194,2,1,2,0,1,0,4681000,SG_015043
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 평화동 377-4,35.93260777,126.9422615,2,1,2,0,1,0,4681000,SG_015044
경상남도,거제시,지방도,3,경상남도 거제시 고현동 979-2,34.89026283,128.6243405,2,1,2,0,1,0,5370000,SG_015045
경상남도,거제시,지방도,3,경상남도 거제시 고현동 979-2,34.89026283,128.6243405,2,1,2,0,1,0,5370000,SG_015046
경상남도,거제시,지방도,3,경상남도 거제시 고현동 979-2,34.89026283,128.6243405,2,1,2,0,1,0,5370000,SG_015047
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 부송동 1201,35.96264411,126.985316,2,0,2,0,1,0,4681000,SG_015048
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 부송동 1164,35.96298039,126.9884843,2,1,2,0,1,0,4681000,SG_015049
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 부송동 1164,35.96291722,126.9884843,2,1,2,0,1,0,4681000,SG_015050
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 부송동 1143,35.96067708,126.9901251,2,1,2,0,1,0,4681000,SG_015051
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 부송동 1143,35.96062137,126.9901251,2,0,2,0,1,0,4681000,SG_015052
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 782,35.95568137,126.9701357,2,1,2,0,1,0,4681000,SG_015053
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 255-50,35.94918313,126.9676914,2,1,2,0,1,0,4681000,SG_015054
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 532-1,35.94909005,126.9675619,2,1,2,0,1,0,4681000,SG_015055
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 오산면 영만리 889-3,35.95360583,126.9161344,2,0,2,0,1,0,4681000,SG_015056
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 오산면 영만리 889-3,35.95366053,126.9161344,2,0,2,0,1,0,4681000,SG_015057
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 오산면 영만리 1017-71,35.95319101,126.91617,2,0,2,0,1,0,4681000,SG_015058
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 오산면 영만리 889-3,35.95360583,126.9161605,2,0,2,0,1,0,4681000,SG_015059
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 모현동1가 806-15,35.94562731,126.9402321,2,0,2,0,0,0,4681000,SG_015060
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 모현동1가 267-4,35.94562853,126.9403862,2,1,2,0,0,0,4681000,SG_015061
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 모현동1가 809,35.9510009,126.9341109,2,0,2,0,1,0,4681000,SG_015062
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 오산면 장신리 1128,35.94821193,126.9329884,2,0,2,0,1,0,4681000,SG_015063
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 오산면 장신리 1128,35.94821193,126.9329884,2,1,2,0,1,0,4681000,SG_015064
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 오산면 장신리 1128,35.94821193,126.9329439,2,0,2,0,1,0,4681000,SG_015065
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 867,35.96031689,126.9712046,2,1,2,0,1,0,4681000,SG_015066
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 867,35.96031689,126.9712292,2,0,2,0,1,0,4681000,SG_015067
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 861,35.96340282,126.9713691,2,1,2,0,1,0,4681000,SG_015068
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 867,35.96031689,126.9712292,2,1,2,0,1,0,4681000,SG_015069
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 864,35.96256312,126.9731011,2,0,2,0,1,0,4681000,SG_015070
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 864,35.96256312,126.9731727,2,0,2,0,1,0,4681000,SG_015071
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 864,35.96256312,126.973184,2,1,2,0,1,0,4681000,SG_015072
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 821,35.96030456,126.9745191,2,0,2,0,1,0,4681000,SG_015073
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 869,35.96018012,126.9748175,2,1,2,0,1,0,4681000,SG_015074
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 867,35.96031689,126.9712292,2,1,2,0,1,0,4681000,SG_015075
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 872,35.96025596,126.9767389,2,0,2,0,1,0,4681000,SG_015076
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 872,35.96025596,126.9767966,2,0,2,0,1,0,4681000,SG_015077
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 영등동 867,35.96031689,126.9712292,2,1,2,0,1,0,4681000,SG_015078
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 어양동 704,35.96239435,126.9835245,2,1,2,0,1,0,4681000,SG_015079
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 어양동 704,35.9623043,126.9835245,2,1,2,0,1,0,4681000,SG_015080
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 부송동 1201,35.96264325,126.985316,2,0,2,0,1,0,4681000,SG_015081
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 부송동 1201,35.96261578,126.985316,2,1,2,0,1,0,4681000,SG_015082
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 부송동 1201,35.962657,126.985316,2,0,2,0,1,0,4681000,SG_015083
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 부송동 1201,35.96263182,126.985316,2,1,2,0,1,0,4681000,SG_015084
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 부송동 1201,35.96262496,126.985316,2,1,2,0,1,0,4681000,SG_015085
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 금강동 343-7,35.9331736,126.9792969,2,1,2,0,1,0,4681000,SG_015086
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 금강동 347-2,35.93367334,126.9798436,2,0,2,0,1,0,4681000,SG_015087
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 금강동 340-3,35.93053464,126.9791964,2,1,2,0,0,0,4681000,SG_015088
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 금강동 340-3,35.93053464,126.9791005,2,1,2,0,0,0,4681000,SG_015089
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 금강동 581-2,35.93002989,126.9784071,2,0,2,0,0,0,4681000,SG_015090
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 금강동 581-2,35.93007307,126.9784071,2,0,2,0,0,0,4681000,SG_015091
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 임상동 990-1,35.97993482,126.9787309,2,1,2,0,0,0,4681000,SG_015092
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 임상동 1037-7,35.9789433,126.9800208,2,0,2,0,0,0,4681000,SG_015093
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 임상동 407-1,35.98119615,126.9787082,2,0,2,0,0,0,4681000,SG_015094
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 금마면 기양리 119-3,36.01027477,127.0272369,2,1,2,0,0,0,4681000,SG_015095
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 금마면 기양리 560-1,36.01286983,127.0314991,2,1,2,0,0,0,4681000,SG_015096
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 금마면 동고도리 640-2,35.99258564,127.0529898,2,0,2,0,0,0,4681000,SG_015097
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 함라면 함열리 140,36.05902557,126.9128967,2,0,2,0,0,0,4681000,SG_015098
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 함라면 함열리 776-19,36.05925909,126.9129477,2,0,2,0,0,0,4681000,SG_015099
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 함라면 함열리 140,36.05903955,126.9128801,2,0,2,0,0,0,4681000,SG_015100
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 마동 143-10,35.94242694,126.9644053,2,1,2,0,1,0,4681000,SG_015101
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 마동 143-10,35.94242694,126.9644795,2,1,2,0,1,0,4681000,SG_015102
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 마동 145-7,35.94203035,126.9645424,2,1,2,0,1,0,4681000,SG_015103
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 마동 145-7,35.94204696,126.9645424,2,1,2,0,1,0,4681000,SG_015104
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 마동 143-10,35.94242694,126.9644854,2,1,2,0,1,0,4681000,SG_015105
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 동산동 607-11,35.92879348,126.9592691,2,0,2,0,1,0,4681000,SG_015106
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 동산동 609-45,35.92861679,126.9592468,2,0,2,0,1,0,4681000,SG_015107
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 동산동 407-6,35.92986087,126.9624946,2,0,2,0,1,0,4681000,SG_015108
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 금강동 725-2,35.92160404,126.9777065,2,0,2,0,1,0,4681000,SG_015109
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 춘포면 춘포리 606-11,35.90727729,126.9931445,2,1,2,0,1,0,4681000,SG_015110
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 춘포면 춘포리 606-11,35.90722007,126.9931445,2,1,2,0,1,0,4681000,SG_015111
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 춘포면 덕실리 586-40,35.90636364,127.0078553,2,0,2,0,1,0,4681000,SG_015112
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 춘포면 덕실리 586-40,35.90639731,127.0078622,2,0,2,0,1,0,4681000,SG_015113
전북특별자치도,익산시,시도,3,전북특별자치도 익산시 금강동 365,35.93602956,126.978943,2,1,2,0,1,1,4681000,SG_015114
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 362-5,36.14857415,128.3101197,2,1,2,0,1,1,5080000,SG_015115
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 303-3,36.14900231,128.3110014,2,1,2,0,1,1,5080000,SG_015116
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 387-1,36.15038637,128.3150616,2,1,2,0,1,1,5080000,SG_015117
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 387-1,36.15032497,128.3150616,2,1,2,0,0,0,5080000,SG_015118
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 384-4,36.15019215,128.3147348,2,1,2,0,1,1,5080000,SG_015119
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 297-7,36.15167763,128.3173507,2,1,2,0,0,0,5080000,SG_015120
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 297-7,36.15168605,128.3173507,2,1,2,0,0,0,5080000,SG_015121
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 294-6,36.15079644,128.3150652,2,1,2,0,1,1,5080000,SG_015122
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 294-6,36.15079644,128.3150149,2,1,2,0,1,1,5080000,SG_015123
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 294-6,36.15079644,128.3150149,2,1,2,0,1,1,5080000,SG_015124
경상북도,구미시,시도,3,경상북도 구미시 송정동 492,36.11426523,128.3510528,2,1,2,0,1,0,5080000,SG_015125
경상북도,구미시,시도,3,경상북도 구미시 송정동 488-22,36.11490151,128.3509104,2,1,2,0,1,0,5080000,SG_015126
경상북도,구미시,시도,3,경상북도 구미시 송정동 488-22,36.11490151,128.3509104,2,1,2,0,1,0,5080000,SG_015127
경상북도,구미시,시도,3,경상북도 구미시 송정동 497-1,36.11467948,128.3514365,2,1,2,0,1,0,5080000,SG_015128
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 298-3,36.15196492,128.3178118,2,1,2,0,1,1,5080000,SG_015129
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 298-3,36.15196492,128.3178118,2,1,2,0,1,1,5080000,SG_015130
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 298-3,36.15196492,128.3178118,2,1,2,0,0,1,5080000,SG_015131
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 362-5,36.14852472,128.3101197,2,1,2,0,0,1,5080000,SG_015132
경상북도,구미시,시도,3,경상북도 구미시 봉곡동 378-3,36.14852658,128.3108297,2,1,2,0,1,1,5080000,SG_015133
경상북도,구미시,시도,3,경상북도 구미시 사곡동 504-13,36.09710526,128.3541182,2,1,2,0,0,0,5080000,SG_015134
경상북도,구미시,시도,3,경상북도 구미시 사곡동 418-2,36.10224596,128.3559536,2,1,2,0,1,1,5080000,SG_015135
경상북도,구미시,시도,3,경상북도 구미시 사곡동 418-2,36.10224596,128.3559536,2,1,2,0,1,1,5080000,SG_015136
경상북도,구미시,시도,3,경상북도 구미시 사곡동 418-2,36.10224596,128.3559536,2,1,2,0,1,1,5080000,SG_015137
경상북도,구미시,시도,3,경상북도 구미시 사곡동 418-2,36.10224596,128.355995,2,1,2,0,1,1,5080000,SG_015138
경상북도,구미시,시도,3,경상북도 구미시 송정동 488-22,36.11490151,128.3509104,2,1,2,0,1,0,5080000,SG_015139
경상북도,구미시,시도,3,경상북도 구미시 송정동 488-22,36.11490151,128.3509104,2,1,2,0,1,0,5080000,SG_015140
경상북도,구미시,시도,3,경상북도 구미시 송정동 492,36.11426523,128.3510996,2,1,2,0,1,0,5080000,SG_015141
경상북도,구미시,시도,3,경상북도 구미시 송정동 497-1,36.11464204,128.3514365,2,1,2,0,1,0,5080000,SG_015142
경상북도,구미시,시도,3,경상북도 구미시 상모동 194-1,36.08803475,128.3504987,2,1,2,0,1,0,5080000,SG_015143
경상북도,구미시,시도,3,경상북도 구미시 상모동 193,36.08810441,128.3500028,2,1,2,0,1,0,5080000,SG_015144
경상북도,구미시,시도,3,경상북도 구미시 상모동 193,36.08810441,128.3500028,2,1,2,0,0,0,5080000,SG_015145
경상북도,구미시,시도,3,경상북도 구미시 상모동 110-11,36.08902818,128.3505536,2,1,2,0,1,0,5080000,SG_015146
경상북도,구미시,시도,2,경상북도 구미시 상모동 110-11,36.08902818,128.3505536,2,1,2,0,0,0,5080000,SG_015147
경상북도,구미시,시도,3,경상북도 구미시 상모동 447-1,36.08449575,128.351716,2,1,2,0,0,0,5080000,SG_015148
경상북도,구미시,시도,3,경상북도 구미시 상모동 447-1,36.08449575,128.351716,2,1,2,0,1,0,5080000,SG_015149
경상북도,구미시,시도,3,경상북도 구미시 상모동 447-1,36.08449575,128.351716,2,1,2,0,1,0,5080000,SG_015150
경상북도,구미시,시도,3,경상북도 구미시 사곡동 430,36.09936016,128.3548853,2,1,2,0,0,0,5080000,SG_015151
경상북도,구미시,시도,3,경상북도 구미시 사곡동 466-7,36.09707214,128.353486,2,1,2,0,0,0,5080000,SG_015152
경상북도,구미시,시도,3,경상북도 구미시 사곡동 505-2,36.09689982,128.3539725,2,1,2,0,0,0,5080000,SG_015153
경상북도,구미시,시도,3,경상북도 구미시 사곡동 505-2,36.09689982,128.3539725,2,1,2,0,0,0,5080000,SG_015154
경상남도,거제시,기타,3,경상남도 거제시 사곡리 산 59-3,34.89898001,128.5640922,2,1,2,0,0,0,5370000,SG_015155
경상남도,거제시,기타,2,경상남도 거제시 사등면 성포리 산20-3,34.91770619,128.5308544,1,0,2,0,0,0,5370000,SG_015156
경상남도,거제시,기타,3,경상남도 거제시 사등면 사곡리 산58-5,34.89802997,128.5658214,2,1,2,0,1,0,5370000,SG_015157
경상남도,거제시,기타,3,경상남도 거제시 사등면 사곡리 산69-42,34.89401721,128.5708918,2,0,2,0,0,0,5370000,SG_015158
경상남도,거제시,일반국도,3,경상남도 거제시 사등면 사곡리 산38-16,34.89948112,128.5819888,2,1,2,0,1,0,5370000,SG_015159
경상남도,거제시,기타,3,경상남도 거제시 덕포동 796-1,34.90964602,128.6995475,1,1,2,0,1,0,5370000,SG_015160
경상남도,거제시,지방도,3,경상남도 거제시 고현동 29-8,34.88817412,128.6256561,2,1,2,0,1,0,5370000,SG_015161
경상남도,거제시,지방도,3,경상남도 거제시 고현동 29-8,34.88817412,128.6256561,2,1,2,0,1,0,5370000,SG_015162
경상남도,거제시,지방도,3,경상남도 거제시 고현동 29-8,34.88817412,128.6256561,2,1,2,0,1,0,5370000,SG_015163
경상남도,거제시,지방도,3,경상남도 거제시 고현동 29-8,34.88817412,128.6256561,2,1,2,0,1,0,5370000,SG_015164
경상남도,거제시,지방도,3,경상남도 거제시 고현동 29-8,34.88817412,128.6256561,2,1,2,0,1,0,5370000,SG_015165
경상남도,거제시,지방도,3,경상남도 거제시 고현동 29-8,34.88817412,128.6256561,2,1,2,0,1,0,5370000,SG_015166
경상남도,거제시,지방도,3,경상남도 거제시 고현동 29-8,34.88817412,128.6256561,2,1,2,0,1,0,5370000,SG_015167
경상남도,거제시,지방도,3,경상남도 거제시 고현동 29-8,34.88817412,128.6256561,2,1,2,0,1,0,5370000,SG_015168
경상남도,거제시,지방도,3,경상남도 거제시 고현동 83-1,34.88552873,128.6269466,2,1,2,0,0,0,5370000,SG_015169
경상남도,거제시,지방도,3,경상남도 거제시 고현동 979-2,34.89026283,128.6243405,2,1,2,0,1,0,5370000,SG_015170
경상남도,거제시,지방도,3,경상남도 거제시 고현동 979-2,34.89026283,128.6243405,2,1,2,0,1,0,5370000,SG_015171
경상남도,거제시,기타,3,경상남도 거제시 장승포동 307-13,34.87037183,128.7293185,2,1,2,0,0,0,5370000,SG_015172
경상남도,거제시,기타,3,경상남도 거제시 장승포동 307-13,34.87037183,128.7293185,2,1,2,0,0,0,5370000,SG_015173
경상남도,거제시,기타,3,경상남도 거제시 동부면 산촌리 341-7,34.83032872,128.6032084,2,1,2,1,1,0,5370000,SG_015174
경상남도,거제시,기타,3,경상남도 거제시 동부면 산촌리 341-7,34.83032872,128.6032084,2,1,2,1,1,0,5370000,SG_015175
경상남도,거제시,기타,3,경상남도 거제시 동부면 산촌리 530-1,34.8280622,128.6038035,2,1,2,0,0,0,5370000,SG_015176
경상남도,거제시,기타,3,경상남도 거제시 동부면 산촌리 98-3,34.82904061,128.6038994,2,1,2,0,0,0,5370000,SG_015177
경상남도,거제시,기타,3,경상남도 거제시 동부면 산양리 357-2,34.82158988,128.608682,1,1,2,0,0,0,5370000,SG_015178
경상남도,거제시,기타,3,경상남도 거제시 동부면 산양리 357-2,34.82158988,128.608682,1,1,2,0,0,0,5370000,SG_015179
경상남도,거제시,기타,3,경상남도 거제시 남부면 갈곶리 394-1,34.74135012,128.650721,2,1,2,0,0,0,5370000,SG_015180
대구광역시,동구,특별시도,2,대구광역시 동구 신암동 294,35.87943614,128.6287755,2,1,2,0,1,0,6270000,SG_015181
경상남도,거제시,기타,3,경상남도 거제시 장승포동 385,34.86996526,128.7271668,2,1,2,1,1,0,5370000,SG_015182
경상남도,거제시,기타,3,경상남도 거제시 장승포동 385,34.86996526,128.7271668,2,1,2,1,1,0,5370000,SG_015183
경상남도,거제시,기타,3,경상남도 거제시 장승포동 628-2,34.85920452,128.7212263,2,1,2,0,1,0,5370000,SG_015184
경상남도,거제시,기타,3,경상남도 거제시 장승포동 679-3,34.85882391,128.7208409,2,1,2,0,1,0,5370000,SG_015185
경상남도,거제시,기타,3,경상남도 거제시 장승포동 599-2,34.85939445,128.7213951,2,1,2,0,1,0,5370000,SG_015186
경상남도,거제시,기타,3,경상남도 거제시 장승포동 628-2,34.85920452,128.7212263,2,1,2,0,1,0,5370000,SG_015187
경상남도,거제시,기타,3,경상남도 거제시 장승포동 419-10,34.86842543,128.7236466,2,1,2,0,1,0,5370000,SG_015188
경상남도,거제시,기타,3,경상남도 거제시 장승포동 518-26,34.8675505,128.7244671,2,1,2,0,1,0,5370000,SG_015189
경상남도,거제시,기타,3,경상남도 거제시 장승포동 518-26,34.8675505,128.7244671,2,1,2,0,0,0,5370000,SG_015190
경상남도,거제시,기타,3,경상남도 거제시 장승포동 706,34.86756634,128.7250745,2,1,2,0,0,0,5370000,SG_015191
경상남도,거제시,기타,3,경상남도 거제시 장승포동 692-1,34.86723126,128.7248202,2,1,2,0,0,0,5370000,SG_015192
경상남도,거제시,기타,3,경상남도 거제시 장승포동 522-11,34.86683257,128.7244197,2,1,2,0,0,0,5370000,SG_015193
경상남도,거제시,일반국도,3,경상남도 거제시 하청면 하청리 528-1,34.95843779,128.6560256,2,1,2,0,1,0,5370000,SG_015194
경상남도,거제시,일반국도,3,경상남도 거제시 하청면 하청리 505-2,34.95761191,128.6565389,2,1,2,0,1,0,5370000,SG_015195
경상남도,거제시,일반국도,3,경상남도 거제시 하청면 하청리 505-2,34.95761191,128.6565389,2,1,2,0,1,0,5370000,SG_015196
경상남도,거제시,일반국도,3,경상남도 거제시 장승포동 521-4,34.86774812,128.7214318,2,1,2,0,1,0,5370000,SG_015197
경상남도,거제시,일반국도,3,경상남도 거제시 장승포동 산 63-40,34.86663204,128.7226069,2,1,2,0,1,0,5370000,SG_015198
경상남도,거제시,일반국도,3,경상남도 거제시 일운면 옥림리 산 86-1,34.8548972,128.719371,2,1,2,0,0,0,5370000,SG_015199
경상남도,거제시,일반국도,3,경상남도 거제시 장승포동 산 88-1,34.85593218,128.7198524,2,1,2,0,0,0,5370000,SG_015200
경상남도,거제시,일반국도,3,경상남도 거제시 장승포동 산 88-1,34.85593218,128.7198524,2,0,2,0,0,0,5370000,SG_015201
경상남도,거제시,일반국도,3,경상남도 거제시 장승포동 산 64-66,34.85626216,128.7197531,2,0,2,0,0,0,5370000,SG_015202
경상남도,거제시,일반국도,3,경상남도 거제시 장승포동 산 64-66,34.85626216,128.7197531,2,1,2,0,1,0,5370000,SG_015203
경기도,하남시,시도,3,경기도 하남시 신장동 617,37.54478731,127.2263719,2,1,2,0,1,1,4040000,SG_015204
경기도,하남시,시도,3,경기도 하남시 선동 438,37.5727514,127.1823916,2,1,2,0,1,1,4040000,SG_015205
경기도,하남시,시도,3,경기도 하남시 하사창동 263-1,37.51848428,127.197507,1,0,2,0,1,1,4040000,SG_015206
