accident_id,crosswalk_id,distance_m
6931792,CW_035199,38.79540221733536
6931792,CW_035196,41.57915861609235
6931792,CW_035150,53.739102391858474
6931792,CW_035197,58.4856060576887
6931792,CW_035198,64.29460455159531
6931795,CW_038364,19.82429457477685
6931795,CW_038331,30.55610387689494
6931795,CW_038334,55.91545975155153
6931795,CW_038330,72.4848802569711
6931795,CW_038363,72.8784672060944
6931795,CW_038327,81.43784105844239
6931795,CW_038328,91.932100944594
6931795,CW_038362,99.73823418546787
6931810,CW_010238,24.69047079259127
6931810,CW_009933,63.055103162057755
6931810,CW_010239,69.47461029890144
6931810,CW_010240,69.47461029890144
6931810,CW_010250,74.61566063963718
6931810,CW_009940,76.32077300642382
6931810,CW_009941,79.42241039152049
6931810,CW_010304,87.6349509974634
6931810,CW_010251,88.05204848802875
6931810,CW_010305,93.81170163982698
6931817,CW_004658,30.963533727212024
6931817,CW_004657,47.24168126324155
6931817,CW_004648,76.54516287055834
6931823,CW_041195,71.92978571314215
6931823,CW_041196,71.92978571314215
6931825,CW_040862,26.92417885101282
6931825,CW_037178,39.595673703546275
6931825,CW_040861,60.055832604102896
6931825,CW_040863,60.055832604102896
6931825,CW_037172,60.353594950674015
6931825,CW_040858,68.75036806329632
6931825,CW_040866,69.01697952616843
6931825,CW_040867,69.01697952616843
6931825,CW_041038,69.01697952616843
6931825,CW_037171,76.54245493652908
6931825,CW_040860,85.94564270216712
6931825,CW_040868,98.33200469114303
6931825,CW_041043,99.4221974580935
6931835,CW_019188,48.03566722156614
6931835,CW_019189,48.03566722156614
6931835,CW_019191,48.03566722156614
6931835,CW_019192,48.03566722156614
6931835,CW_019193,48.03566722156614
6931835,CW_019190,79.69400358889384
6931842,CW_019474,45.23238116475179
6931842,CW_019455,46.661389281603824
6931842,CW_019459,46.661389281603824
6931842,CW_019464,46.661389281603824
6931842,CW_019465,46.661389281603824
6931842,CW_019469,46.661389281603824
6931842,CW_019473,46.661389281603824
6931842,CW_019475,46.661389281603824
6931842,CW_019478,46.661389281603824
6931842,CW_019481,46.661389281603824
6931842,CW_019476,47.14620285975027
6931842,CW_023388,63.20651515212252
6931842,CW_026614,63.468772152379714
6931848,CW_016954,32.91830973649105
6931848,CW_018036,37.42706743932624
6931848,CW_016955,40.53996313475598
6931848,CW_017010,42.070248517434734
6931848,CW_018037,57.58679566239017
6931848,CW_017008,65.31130876380446
6931848,CW_016956,73.40518822585085
6931853,CW_033997,44.586824415631845
6931853,CW_003477,59.99444033994853
6931853,CW_033996,67.99497139150569
6931853,CW_033998,90.93160745516074
6931858,CW_039086,27.511229515803695
6931858,CW_039088,27.511229515803695
6931858,CW_004273,27.511229515803695
6931858,CW_039107,27.511229515803695
6931858,CW_041668,27.511229515803695
6931858,CW_004239,27.511229515803695
6931858,CW_039087,27.511229515803695
6931858,CW_015896,27.511229515803695
6931860,CW_025152,81.81634557470593
6931860,CW_025151,84.32043946931202
6931860,CW_025153,96.34191442246514
6931867,CW_014271,87.71619984378688
6931867,CW_014273,98.28246592025235
6931867,CW_014291,98.72056020966185
6931872,CW_033515,18.339050446251232
6931872,CW_033530,18.339050446251232
6931872,CW_033460,39.19834809589108
6931872,CW_033461,54.5463447712629
6931872,CW_033531,60.88103884444615
6931872,CW_026333,96.12856293228899
6931873,CW_030539,52.45337779384536
6931873,CW_030597,69.7017608207718
6931873,CW_030537,72.6282632256722
6931875,CW_040736,8.241105191963353
6931875,CW_040737,44.408315516706224
6931875,CW_041056,56.30357114450741
6931875,CW_041106,59.2841876013372
6931875,CW_040735,61.4514039230551
6931875,CW_040733,68.55653076767977
6931875,CW_040738,74.56091420407554
6931875,CW_040739,74.56091420407554
6931875,CW_041465,78.45493860740399
6931875,CW_041586,90.86231076403607
6931875,CW_041587,90.86231076403607
6931875,CW_040734,95.92708501004577
6931875,CW_041603,98.10108873677011
6931878,CW_040293,93.3445639348502
6931880,CW_022717,41.63149230830557
6931880,CW_027508,44.5298050324852
6931880,CW_027280,44.5298050324852
6931880,CW_027505,44.5298050324852
6931880,CW_022716,44.5298050324852
6931880,CW_027510,44.5298050324852
6931880,CW_027509,44.5298050324852
6931880,CW_027506,44.5298050324852
6931880,CW_004830,44.5298050324852
6931880,CW_022715,44.5298050324852
6931880,CW_042647,75.28235261208059
6931882,CW_041193,76.3950495684609
6931883,CW_021167,18.079004701076308
6931883,CW_021172,26.148326101954503
6931883,CW_020247,30.591009535213114
6931883,CW_021169,30.901138476998348
6931883,CW_020256,31.803638904611663
6931883,CW_020250,42.71345039018393
6931883,CW_021163,64.5653526961754
6931883,CW_020523,75.20086888452249
6931892,CW_015700,66.77373662626395
6931892,CW_013462,94.58082512577109
6931902,CW_033521,41.320152894243776
6931902,CW_032806,50.51024445084835
6931902,CW_033267,60.46368029332698
6931902,CW_032807,91.11160245855717
6931902,CW_033520,94.82684175151634
6931913,CW_041541,65.87466020227558
6931913,CW_041540,66.78527482795785
6931913,CW_040720,90.4789178308304
6931914,CW_037769,74.75952807423444
6931914,CW_037771,77.27032142006077
6931914,CW_037770,79.20840681953092
6931914,CW_037772,80.88882797597056
6931914,CW_033648,93.98206733461807
6931921,CW_014877,52.44978442525018
6931921,CW_014878,67.81819916209692
6931921,CW_013700,73.66654108103256
6931921,CW_014880,90.11449793192205
6931921,CW_014879,97.6098419267012
6931924,CW_012105,43.077107568467596
6931924,CW_012106,43.077107568467596
6931924,CW_012109,49.54677678867297
6931924,CW_012107,56.26409049926018
6931924,CW_012108,56.505731156259934
6931924,CW_012931,69.58783744916519
6931924,CW_012932,98.57610834529133
6931932,CW_014544,57.12773298982727
6931932,CW_014546,77.25432021703202
6931932,CW_014545,86.2699334290979
6931932,CW_014542,99.90341167180327
6931939,CW_039929,25.81096576256142
6931939,CW_039923,92.02398932937358
6931952,CW_040721,13.516723593521041
6931952,CW_040719,42.817827142204486
6931952,CW_040718,58.77506552729759
6931952,CW_041543,58.77506552729759
6931952,CW_041544,58.77506552729759
6931952,CW_040722,76.0624655427184
6931959,CW_013075,51.11260785190366
6931960,CW_010540,27.570540853120264
6931960,CW_010539,35.79083763656309
6931960,CW_010542,41.923030503050754
6931960,CW_010541,69.83019457482807
6931960,CW_010538,99.52962691867721
6931970,CW_034124,66.9850512628401
6931976,CW_005706,99.4249511873304
6931977,CW_017979,81.27363791485922
6931977,CW_017929,89.23072076671406
6931977,CW_017928,89.23072076671406
6931977,CW_017931,89.23072076671406
6931977,CW_017985,89.23072076671406
6931977,CW_018276,89.23072076671406
6931977,CW_017930,90.70737246581861
6931978,CW_016914,87.25448648399319
6931978,CW_016983,87.56134190419567
6931978,CW_016915,94.39027312620136
6931978,CW_016913,99.63107218949243
6931987,CW_013037,29.863778885589916
6932000,CW_036602,52.30037720552101
6932000,CW_025954,75.6315073838341
6932003,CW_010148,63.01919719270617
6932003,CW_010147,65.59499027469023
6932004,CW_008778,86.24394011651256
6932004,CW_008390,94.63290301663588
6932004,CW_008391,94.63290301663588
6932004,CW_008388,94.63290301663588
6932012,CW_017049,55.198728099085855
6932012,CW_017050,55.57650611579864
6932012,CW_017047,90.48061474045491
6932012,CW_017044,98.06518085762318
6932022,CW_039131,73.69357398850809
6932022,CW_039132,73.69357398850809
6932024,CW_035793,83.05786446410406
6932024,CW_035739,90.77322314650185
6932024,CW_035783,93.81712463630227
6932024,CW_035738,95.1274070256699
6932026,CW_032767,66.0570169739312
6932026,CW_032768,89.09578701205119
6932026,CW_025544,92.21183996657766
6932035,CW_017567,56.32937469365865
6932035,CW_018297,66.28839163637906
6932035,CW_017566,78.26476767360185
6932035,CW_017977,79.06336173870477
6932044,CW_036964,15.242660438178284
6932044,CW_036963,15.488401506081056
6932044,CW_036965,15.74176574739849
6932044,CW_036966,34.49135665471322
6932044,CW_036962,51.9282686842423
6932045,CW_042751,61.42614817041259
6932045,CW_002922,82.02517665473573
6932045,CW_002981,82.02517665473573
6932048,CW_032510,37.56463275941276
6932048,CW_022615,37.56463275941276
6932048,CW_022617,37.56463275941276
6932048,CW_041267,87.41000250138526
6932048,CW_022620,93.08303051179129
6932048,CW_027502,93.08303051179129
6932048,CW_022621,93.16165493383431
6932062,CW_020747,43.427208142361856
6932062,CW_020746,48.131788757875185
6932062,CW_020745,93.32712219388766
6932063,CW_004203,70.85156525618471
6932063,CW_004202,75.14385710432937
6932079,CW_047278,18.82063517564909
6932079,CW_041009,32.05859298740742
6932079,CW_047279,34.409188979313974
6932079,CW_047247,51.322831328609844
6932079,CW_047276,59.24561900118908
6932079,CW_041010,65.92506644229837
6932079,CW_040941,68.15225668310877
6932079,CW_017206,87.27188324106841
6932079,CW_047275,93.45820807914133
6932081,CW_014400,47.82787154510884
6932081,CW_014452,55.068749319530696
6932081,CW_014358,59.71703766195031
6932081,CW_047634,77.65385366646657
6932082,CW_041843,33.53144103719066
6932082,CW_033527,33.53144103719066
6932082,CW_041845,52.63860311722435
6932082,CW_033526,92.33607237802997
6932082,CW_041844,94.95908604337635
6932085,CW_026099,45.045123093587
6932085,CW_026100,56.8725635542391
6932085,CW_019532,86.56711897461312
6932087,CW_038982,68.62451927511121
6932090,CW_031262,76.15666698667363
6932100,CW_003479,96.00417243293315
6932102,CW_048747,63.15285042166644
6932102,CW_048746,69.38883525060739
6932102,CW_048790,93.2576237631265
6932102,CW_045924,98.18195597351281
6932110,CW_003494,79.03108385110671
6932110,CW_041191,92.36857623501787
6932114,CW_036207,57.11079971090333
6932114,CW_036240,71.97026418822216
6932114,CW_036204,73.75339584639387
6932114,CW_036202,90.69891837114226
6932115,CW_021569,35.972257661417224
6932115,CW_021570,35.972257661417224
6932117,CW_049449,73.60073588285293
6932117,CW_049413,77.26276759002704
6932117,CW_049405,83.684973745639
6932122,CW_020153,73.2288000864962
6932124,CW_001174,46.33976472290252
6932124,CW_001147,66.05057246538624
6932124,CW_001199,71.15625589857437
6932124,CW_001146,71.2680079020059
6932124,CW_001175,73.51850908838456
6932124,CW_001145,77.24438155745901
6932125,CW_014294,58.011512641063426
6932125,CW_014293,82.0849086192327
6932131,CW_018283,56.68084574796225
6932140,CW_018126,75.69722311925005
6932147,CW_010525,46.393036165478144
6932147,CW_010524,47.874032996471435
6932147,CW_010526,58.53613023750574
6932147,CW_010383,79.06071228340707
6932147,CW_010384,81.30024730033516
6932147,CW_010523,89.59222421247615
6932147,CW_010527,97.6287122243883
6932148,CW_041192,69.73978502465927
6932187,CW_045291,21.19671151889261
6932191,CW_037167,45.03183099239372
6932191,CW_037000,45.03183099239372
6932191,CW_036999,45.03183099239372
6932191,CW_036998,45.03183099239372
6932191,CW_036982,45.10361080837849
6932191,CW_040877,72.66482380962044
6932191,CW_036997,76.91336461200919
6932192,CW_049415,65.11660954924663
6932192,CW_009359,79.23164657503261
6932192,CW_009360,93.82146676550765
6932192,CW_009361,98.71648639884198
6932194,CW_042244,88.75539716360008
6932198,CW_013374,59.007888480000965
6932203,CW_003110,80.84666165211887
6932203,CW_003111,96.20659358285664
6932206,CW_033519,77.86359306243561
6932210,CW_020516,72.19867321074294
6932210,CW_020540,93.63965841064582
6932213,CW_014486,22.634275974827066
6932213,CW_014295,68.52178803964594
6932221,CW_020973,2.2367758990940114
6932221,CW_020975,48.03914467542717
6932221,CW_020927,82.731506556321
6932222,CW_021121,97.99651561853037
6932224,CW_023478,9.108390683604929
6932224,CW_023479,30.767648117415185
6932224,CW_022402,60.038213063972286
6932224,CW_023477,60.038213063972286
6932224,CW_002051,79.4379995362176
6932224,CW_023480,79.4379995362176
6932226,CW_020736,56.600194949482166
6932232,CW_026036,21.71564196989574
6932232,CW_033269,21.71564196989574
6932232,CW_026038,32.001444292190335
6932232,CW_026037,60.315192485874746
6932232,CW_033270,63.88447232836097
6932232,CW_026039,67.8451124032103
7125859,CW_033267,57.63153156471021
7125859,CW_033268,69.77791604975674
7125859,CW_033521,78.52705765144242
7125859,CW_032807,99.89424573850856
7125868,CW_042204,40.37795816217192
7125868,CW_042203,60.42434645107514
7125873,CW_014271,84.49696925813714
7125873,CW_014291,94.58316073678292
7125880,CW_034692,67.83501200668341
7125882,CW_014877,52.44978442525018
7125882,CW_014878,67.81819916209692
7125882,CW_013700,73.66654108103256
7125882,CW_014880,90.11449793192205
7125882,CW_014879,97.6098419267012
7125891,CW_012109,3.2979093556065
7125891,CW_012108,10.9943374904929
7125891,CW_012107,11.568388901441681
7125891,CW_012105,37.32368207923886
7125891,CW_012106,37.32368207923886
7125891,CW_012931,88.4296663792577
7125895,CW_043131,59.067026052464996
7125895,CW_043136,60.370289006314536
7125895,CW_043142,78.47453418716074
7125897,CW_025799,55.22710219124491
7125897,CW_025796,77.80307138394609
7125897,CW_025797,91.51827214907713
7125904,CW_020727,22.5967383183554
7125904,CW_020728,76.9243047515044
7125907,CW_040877,92.74694837298571
7125908,CW_026649,33.09016406217165
7125908,CW_021934,56.39292942378913
7125908,CW_021932,80.23840569894435
7125908,CW_021931,80.27437583683323
7125908,CW_021929,87.26641461751447
7125908,CW_021930,89.89003688883649
7125911,CW_010888,45.12987485903838
7125911,CW_010846,53.07939742569848
7125911,CW_010844,57.315230792886425
7125911,CW_010849,59.87571198865414
7125911,CW_010889,63.85159550593088
7125911,CW_010850,75.81768557247945
7125911,CW_010952,81.81276374307036
7125911,CW_010847,96.97107605308777
7125920,CW_031262,37.193134870545215
7125920,CW_031228,89.6931708364361
7125922,CW_041249,64.70895151045366
7125922,CW_022696,74.820471835869
7125922,CW_004832,92.08874263620174
7125922,CW_041248,93.14810998313149
7125932,CW_017148,59.52870321292556
7125932,CW_017150,59.52870321292556
7125932,CW_040949,59.52870321292556
7125932,CW_037245,87.2303045757046
7125932,CW_040948,88.06386591147994
7125933,CW_040718,16.673781362209557
7125933,CW_041543,16.673781362209557
7125933,CW_041544,16.673781362209557
7125933,CW_040721,59.09717846138281
7125933,CW_040719,59.55286075728774
7125934,CW_018283,54.022020508138475
7125936,CW_017979,63.259354472038204
7125936,CW_017913,97.10194036770427
7125937,CW_041843,33.53144103719066
7125937,CW_033527,33.53144103719066
7125937,CW_041845,52.63860311722435
7125937,CW_033526,92.33607237802997
7125937,CW_041844,94.95908604337635
7125938,CW_035197,85.42803507653652
7125938,CW_035179,93.51905618733201
7125945,CW_013075,91.21343847680023
7125949,CW_015041,32.77313776503662
7125949,CW_015042,44.3281574517891
7125949,CW_015043,49.404024581041945
7125949,CW_015040,54.57940916773609
7125949,CW_015044,81.12593889890258
7125950,CW_010556,32.68562338497985
7125950,CW_010504,56.62584053452091
7125950,CW_010503,59.73751506065238
7125950,CW_010555,86.35771386795363
7125950,CW_010505,99.82826338087365
7125956,CW_041190,32.068112005088814
7125959,CW_030537,18.003385626443514
7125959,CW_030539,55.199543530934605
7125959,CW_030597,69.01139880068463
7125966,CW_035794,45.92749188648987
7125966,CW_035738,46.838575377564595
7125966,CW_035739,79.4379832720895
7125982,CW_039086,52.59298772909838
7125982,CW_039088,52.59298772909838
7125982,CW_004273,52.59298772909838
7125982,CW_039107,52.59298772909838
7125982,CW_041668,52.59298772909838
7125982,CW_004239,52.59298772909838
7125982,CW_039087,52.59298772909838
7125982,CW_015896,52.59298772909838
7125984,CW_016983,63.34312963542337
7125984,CW_017411,66.26994086498725
7125984,CW_017412,73.47625517008981
7125984,CW_016915,84.97867059933914
7125984,CW_016914,88.82380539796799
7125996,CW_036602,92.15464694327459
7126001,CW_020975,68.78263219287767
7126001,CW_020927,71.94850767618867
7126001,CW_020973,93.59053351537005
7126002,CW_008778,86.24394011651256
7126002,CW_008390,94.63290301663588
7126002,CW_008391,94.63290301663588
7126002,CW_008388,94.63290301663588
7126003,CW_040862,36.71303478558379
7126003,CW_040861,51.13311687713585
7126003,CW_040863,51.13311687713585
7126003,CW_037178,51.552659459707336
7126003,CW_037172,51.74051784868935
7126003,CW_037175,69.5019690951165
7126003,CW_040866,76.4721998905056
7126003,CW_040867,76.4721998905056
7126003,CW_041038,76.4721998905056
7126003,CW_037173,85.2176567358832
7126003,CW_037174,85.2176567358832
7126003,CW_040860,96.77928982895487
7126013,CW_017049,55.198728099085855
7126013,CW_017050,55.57650611579864
7126013,CW_017047,90.48061474045491
7126013,CW_017044,98.06518085762318
7126015,CW_017617,62.33293560598655
7126015,CW_017618,62.33293560598655
7126015,CW_017752,62.33293560598655
7126015,CW_017753,62.33293560598655
7126015,CW_017754,62.33293560598655
7126015,CW_002760,68.7479948024189
7126015,CW_002758,79.87436151570625
7126015,CW_002761,90.07562844311536
7126023,CW_023478,9.108390683604929
7126023,CW_023479,30.767648117415185
7126023,CW_022402,60.038213063972286
7126023,CW_023477,60.038213063972286
7126023,CW_002051,79.4379995362176
7126023,CW_023480,79.4379995362176
7126026,CW_013037,94.51064398606455
7126039,CW_040794,50.52190539074392
7126039,CW_040793,61.57978015026205
7126039,CW_040911,61.57978015026205
7126041,CW_026101,48.963987923485334
7126041,CW_026035,69.45574240569921
7126041,CW_026100,78.70935638346607
7126041,CW_019532,98.43061454110554
7126045,CW_037855,38.03024089901497
7126045,CW_037851,45.12543894539571
7126045,CW_037856,60.29426223899918
7126045,CW_037857,72.9512920954712
7126045,CW_037860,80.48611788833796
7126045,CW_037854,85.03400565810252
7126045,CW_037852,92.01806162598437
7126045,CW_037859,93.11355726174747
7126045,CW_037850,93.69203831983033
7126045,CW_037861,97.38180714434078
7126045,CW_037853,97.66926258821285
7126059,CW_036966,44.809238334502176
7126059,CW_036964,58.457325138915934
7126059,CW_036963,58.72148774793062
7126059,CW_036965,58.984021742293365
7126059,CW_036962,91.83141077706256
7126059,CW_036967,93.9061338611961
7126061,CW_018126,80.27734299848939
7126066,CW_003090,76.70207673794751
7126074,CW_020967,32.60257502239313
7126074,CW_020970,60.290325260555896
7126074,CW_021163,84.7580406353503
7126079,CW_013374,52.10523694283251
7126080,CW_034052,26.03140929996582
7126080,CW_033999,38.493986015759454
7126080,CW_033998,85.92510682063926
7126080,CW_033996,87.64351992085385
7126083,CW_020153,89.36819132915295
7126084,CW_010304,45.98392394464915
7126084,CW_010238,47.161538440541044
7126084,CW_010305,52.34683725573606
7126084,CW_010239,65.43162633125979
7126084,CW_010240,65.43162633125979
7126084,CW_009933,80.70425568204702
7126084,CW_010250,83.99006102876224
7126084,CW_010251,95.5147407989561
7126084,CW_009940,97.54353984854511
7126089,CW_020747,33.343272618331554
7126089,CW_020746,66.30044430757317
7126092,CW_048747,63.15285042166644
7126092,CW_048746,69.38883525060739
7126092,CW_048790,93.2576237631265
7126092,CW_045924,98.18195597351281
7126094,CW_032195,21.80127144429052
7126094,CW_032194,24.16296413241145
7126094,CW_032160,28.930022870307045
7126094,CW_032159,33.26239552645559
7126094,CW_032167,34.4334384211956
7126094,CW_032193,35.452002424664784
7126094,CW_032166,37.218602014182835
7126094,CW_032168,49.98894018858127
7126094,CW_032169,50.88880149572349
7126094,CW_031818,56.40232278938794
7126094,CW_032213,59.74334209246663
7126094,CW_031813,60.638516239098166
7126094,CW_031819,68.83797314781093
7126094,CW_031821,85.00738628477237
7126094,CW_032200,91.05907661873627
7126094,CW_031820,92.00977482619142
7126096,CW_014502,56.1873341337421
7126123,CW_033515,22.29229590683363
7126123,CW_033530,22.29229590683363
7126123,CW_033460,47.589772882871685
7126123,CW_033461,53.971975034468116
7126123,CW_033531,67.9711967535014
7126123,CW_026333,98.56462712842978
7126123,CW_033529,99.98792525660103
7126130,CW_015088,52.59544290769605
7126132,CW_036207,51.51472426695092
7126132,CW_036240,68.322523238615
7126132,CW_036204,68.85154726136409
7126132,CW_036202,83.34920840619166
7126141,CW_041547,30.76218776985863
7126144,CW_017406,82.41267491487376
7126144,CW_017404,88.71138718288249
7126144,CW_017403,88.95234125894518
7126144,CW_017409,97.92784802601325
7126144,CW_017257,98.11354683707701
7126144,CW_017407,98.19620262214326
7126145,CW_021569,55.3956779842786
7126145,CW_021570,55.3956779842786
7126150,CW_001174,46.33976472290252
7126150,CW_001147,66.05057246538624
7126150,CW_001199,71.15625589857437
7126150,CW_001146,71.2680079020059
7126150,CW_001175,73.51850908838456
7126150,CW_001145,77.24438155745901
7126154,CW_014295,31.7080109634186
7126154,CW_014294,93.77702484237538
7126157,CW_033519,64.34224171384867
7126166,CW_010526,47.92830259878295
7126166,CW_010525,64.18688814873734
7126166,CW_010524,65.66593200507172
7126166,CW_010383,76.57056920285858
7126166,CW_010384,78.79554164935887
7126166,CW_010527,82.59762633662159
7126183,CW_012909,72.18084945715098
7126183,CW_012908,72.18084945715098
7126183,CW_012910,72.18084945715098
7126183,CW_012949,82.31093653441937
7126194,CW_004648,16.943074484077453
7126194,CW_004659,34.462381913161416
7126194,CW_004658,56.08848338910157
7126194,CW_004660,90.57254426860426
7126207,CW_040941,15.847911035355533
7126207,CW_047276,45.313325596873064
7126207,CW_047277,49.83872807003411
7126207,CW_047275,58.06790433344336
7126207,CW_040906,60.966070747786624
7126207,CW_047278,68.98232507109572
7126207,CW_041009,78.69522972492479
7126207,CW_047247,84.11731759930232
7126207,CW_047279,91.03899516638067
7126207,CW_047274,94.0550698461008
7126212,CW_031935,23.105357235773102
7126212,CW_045829,50.61225620680945
7126212,CW_031925,57.6103289915363
7126212,CW_031975,60.73889052115799
7126212,CW_031926,66.39571343158752
7126212,CW_031936,77.78628731839343
7126212,CW_031939,78.90589701879234
7126212,CW_031928,82.05246195445645
7126260,CW_034057,26.50874318830051
7126263,CW_023476,37.80551438958325
7126263,CW_033538,79.13219976556503
7126263,CW_033537,79.13219976556503
7126263,CW_023475,79.13219976556503
7126263,CW_033536,91.13900419162965
7126267,CW_025153,40.608417580930585
7126267,CW_025154,55.5449285705492
7126269,CW_041193,38.59750948736579
7126270,CW_020736,58.13641714674101
7126279,CW_033289,42.25743051902055
7126279,CW_033290,78.88583771184565
7126279,CW_006206,91.0577618559792
7126282,CW_019120,84.76042087037419
7126283,CW_019531,15.007887985418057
7126283,CW_033510,26.918771880817527
7126283,CW_033511,41.984910135795225
7126283,CW_019530,90.5601572208653
7126289,CW_025188,39.03731991708547
7126289,CW_005223,91.06125330402425
7126291,CW_033234,31.193419743293283
7126291,CW_033233,59.52694755006498
7126291,CW_033235,71.25828864469243
7126291,CW_018181,95.81724735453882
7126293,CW_042035,48.0039398055421
7126293,CW_041997,50.861671343892
7126293,CW_042000,50.861671343892
7126293,CW_042036,50.861671343892
7126293,CW_042040,50.861671343892
7126293,CW_042044,50.861671343892
7126293,CW_042047,50.861671343892
7126293,CW_008433,73.04011434229048
7126293,CW_008434,73.04011434229048
7126293,CW_008435,73.04011434229048
7126293,CW_008437,73.04011434229048
7126293,CW_008438,73.04011434229048
7126293,CW_008442,73.04011434229048
7126293,CW_008448,73.04011434229048
7126293,CW_008449,73.04011434229048
7126293,CW_015881,73.04011434229048
7126293,CW_021951,73.04011434229048
7126293,CW_022360,73.04011434229048
7126293,CW_024695,73.04011434229048
7126293,CW_025573,73.04011434229048
7126293,CW_025574,73.04011434229048
7126293,CW_025582,73.04011434229048
7126293,CW_026007,73.04011434229048
7126293,CW_026088,73.04011434229048
7126293,CW_026342,73.04011434229048
7126293,CW_026397,73.04011434229048
7126293,CW_026424,73.04011434229048
7126293,CW_038375,73.04011434229048
7126293,CW_039100,73.04011434229048
7126293,CW_039102,73.04011434229048
7126293,CW_042011,73.04011434229048
7126293,CW_044699,73.04011434229048
7126293,CW_041999,73.04011434229048
7126293,CW_042008,73.04011434229048
7126293,CW_042046,73.04011434229048
7126293,CW_041993,73.04011434229048
7126293,CW_042009,73.04011434229048
7126293,CW_039101,73.04011434229048
7126293,CW_042033,73.04011434229048
7126293,CW_042030,73.04011434229048
